sim_time, big_dog?world_pose/orientation/pitch
211.275, -0.0182624
211.276, -0.0185467
211.277, -0.0188142
211.278, -0.0190662
211.279, -0.0193034
211.28, -0.0195259
211.281, -0.0197338
211.282, -0.0199272
211.283, -0.0201062
211.284, -0.0202718
211.285, -0.0204243
211.286, -0.0205639
211.287, -0.0206909
211.288, -0.0208058
211.289, -0.0209067
211.29, -0.0209946
211.291, -0.0210697
211.292, -0.0211321
211.293, -0.0211818
211.294, -0.021219
211.295, -0.0212447
211.296, -0.021259
211.297, -0.0212618
211.298, -0.0212531
211.299, -0.0212331
211.3, -0.0212018
211.301, -0.0211594
211.302, -0.021106
211.303, -0.021042
211.304, -0.0209652
211.305, -0.0208759
211.306, -0.0207747
211.307, -0.0206621
211.308, -0.0205383
211.309, -0.0204039
211.31, -0.0202589
211.311, -0.0201037
211.312, -0.0199383
211.313, -0.019763
211.314, -0.019578
211.315, -0.019393
211.316, -0.0192133
211.317, -0.0190377
211.318, -0.0188658
211.319, -0.0186976
211.32, -0.0185331
211.321, -0.0183722
211.322, -0.0182148
211.323, -0.0180609
211.324, -0.01791
211.325, -0.0177627
211.326, -0.0176188
211.327, -0.0174782
211.328, -0.0173409
211.329, -0.0172067
211.33, -0.0170757
211.331, -0.0169477
211.332, -0.0168228
211.333, -0.0167009
211.334, -0.016582
211.335, -0.016466
211.336, -0.016353
211.337, -0.016243
211.338, -0.0161358
211.339, -0.0160307
211.34, -0.0159284
211.341, -0.0158291
211.342, -0.015728
211.343, -0.0156261
211.344, -0.015524
211.345, -0.0154295
211.346, -0.0153421
211.347, -0.0152622
211.348, -0.0151897
211.349, -0.015125
211.35, -0.0150678
211.351, -0.0150184
211.352, -0.0149769
211.353, -0.0149432
211.354, -0.0149172
211.355, -0.0148988
211.356, -0.014888
211.357, -0.0148846
211.358, -0.0148885
211.359, -0.0148996
211.36, -0.0149179
211.361, -0.0149432
211.362, -0.0149755
211.363, -0.0150146
211.364, -0.0150606
211.365, -0.0151134
211.366, -0.015173
211.367, -0.0152391
211.368, -0.0153117
211.369, -0.0153929
211.37, -0.0154811
211.371, -0.0155763
211.372, -0.0156783
211.373, -0.0157867
211.374, -0.0159016
211.375, -0.0160228
211.376, -0.0161439
211.377, -0.0162651
211.378, -0.0163869
211.379, -0.0165094
211.38, -0.0166327
211.381, -0.0167569
211.382, -0.016882
211.383, -0.017008
211.384, -0.0171348
211.385, -0.0172625
211.386, -0.0173912
211.387, -0.0175208
211.388, -0.0176514
211.389, -0.017783
211.39, -0.0179155
211.391, -0.018049
211.392, -0.0181833
211.393, -0.0183185
211.394, -0.0184545
211.395, -0.0185914
211.396, -0.0187293
211.397, -0.0188628
211.398, -0.0189925
211.399, -0.0191185
211.4, -0.019241
211.401, -0.0193601
211.402, -0.0194757
211.403, -0.0195881
211.404, -0.019698
211.405, -0.0198053
211.406, -0.0199101
211.407, -0.0200125
211.408, -0.0201123
211.409, -0.0202097
211.41, -0.0203047
211.411, -0.0203973
211.412, -0.0204877
211.413, -0.0205758
211.414, -0.0206617
211.415, -0.0207455
211.416, -0.0208265
211.417, -0.020905
211.418, -0.0209811
211.419, -0.0210548
211.42, -0.0211263
211.421, -0.0211955
211.422, -0.0212626
211.423, -0.0213275
211.424, -0.0213904
211.425, -0.0214489
211.426, -0.0215045
211.427, -0.0215571
211.428, -0.0216068
211.429, -0.0216536
211.43, -0.0216976
211.431, -0.0217388
211.432, -0.0217773
211.433, -0.021813
211.434, -0.0218461
211.435, -0.0218765
211.436, -0.0219043
211.437, -0.0219295
211.438, -0.0219522
211.439, -0.0219724
211.44, -0.0219901
211.441, -0.0220053
211.442, -0.0219869
211.443, -0.0219665
211.444, -0.0219402
211.445, -0.0219101
211.446, -0.0218749
211.447, -0.0218361
211.448, -0.0217942
211.449, -0.02175
211.45, -0.0217046
211.451, -0.0216583
211.452, -0.0216096
211.453, -0.0215596
211.454, -0.0215072
211.455, -0.0214532
211.456, -0.021398
211.457, -0.0213416
211.458, -0.0212844
211.459, -0.0212263
211.46, -0.0211676
211.461, -0.0211082
211.462, -0.021048
211.463, -0.0209873
211.464, -0.0209261
211.465, -0.0208645
211.466, -0.0207784
211.467, -0.0206704
211.468, -0.0205431
211.469, -0.0203983
211.47, -0.0202384
211.471, -0.0200653
211.472, -0.0198805
211.473, -0.0196857
211.474, -0.019482
211.475, -0.0192706
211.476, -0.0190526
211.477, -0.0188409
211.478, -0.0186169
211.479, -0.0183741
211.48, -0.0181102
211.481, -0.0178245
211.482, -0.0175141
211.483, -0.017182
211.484, -0.0168333
211.485, -0.0164695
211.486, -0.0160911
211.487, -0.0156987
211.488, -0.0152926
211.489, -0.0148728
211.49, -0.0144388
211.491, -0.013991
211.492, -0.0135298
211.493, -0.0130555
211.494, -0.0125679
211.495, -0.0120672
211.496, -0.0115537
211.497, -0.0110279
211.498, -0.0104898
211.499, -0.00993988
211.5, -0.00938946
211.501, -0.00883737
211.502, -0.00828311
211.503, -0.00772672
211.504, -0.00716825
211.505, -0.00660705
211.506, -0.00604326
211.507, -0.00547701
211.508, -0.00490776
211.509, -0.00433572
211.51, -0.00376108
211.511, -0.00318335
211.512, -0.00260478
211.513, -0.00202509
211.514, -0.00144404
211.515, -0.000860937
211.516, -0.000275792
211.517, 0.000311466
211.518, 0.0009009
211.519, 0.00149256
211.52, 0.00208648
211.521, 0.00268269
211.522, 0.00328122
211.523, 0.00388208
211.524, 0.00448528
211.525, 0.00509082
211.526, 0.0056987
211.527, 0.00630892
211.528, 0.00692147
211.529, 0.00753633
211.53, 0.0081535
211.531, 0.00877295
211.532, 0.00939468
211.533, 0.0100197
211.534, 0.010649
211.535, 0.011282
211.536, 0.0119186
211.537, 0.0125584
211.538, 0.0132012
211.539, 0.0138467
211.54, 0.0144949
211.541, 0.0151464
211.542, 0.0158008
211.543, 0.0164579
211.544, 0.0171184
211.545, 0.0177818
211.546, 0.0184481
211.547, 0.0191169
211.548, 0.019788
211.549, 0.0204622
211.55, 0.0211394
211.551, 0.0218198
211.552, 0.0225033
211.553, 0.02319
211.554, 0.0238798
211.555, 0.0245729
211.556, 0.0252691
211.557, 0.0259685
211.558, 0.026671
211.559, 0.0273767
211.56, 0.0280854
211.561, 0.0287972
211.562, 0.029512
211.563, 0.0302298
211.564, 0.0309231
211.565, 0.031594
211.566, 0.0322432
211.567, 0.0328716
211.568, 0.033482
211.569, 0.0340743
211.57, 0.0346485
211.571, 0.0352047
211.572, 0.0357429
211.573, 0.0362633
211.574, 0.0367661
211.575, 0.0372514
211.576, 0.0377194
211.577, 0.0381703
211.578, 0.0386031
211.579, 0.03902
211.58, 0.0394213
211.581, 0.0398068
211.582, 0.0401769
211.583, 0.0405315
211.584, 0.0408684
211.585, 0.0411885
211.586, 0.0414938
211.587, 0.0417847
211.588, 0.0420621
211.589, 0.0423263
211.59, 0.042578
211.591, 0.0428175
211.592, 0.0430452
211.593, 0.0432614
211.594, 0.0434666
211.595, 0.0436608
211.596, 0.0438443
211.597, 0.0440165
211.598, 0.0441787
211.599, 0.0443308
211.6, 0.044473
211.601, 0.044606
211.602, 0.0447266
211.603, 0.0448346
211.604, 0.0449303
211.605, 0.0450137
211.606, 0.0450853
211.607, 0.0451453
211.608, 0.0451937
211.609, 0.0452306
211.61, 0.0452562
211.611, 0.0452704
211.612, 0.0452736
211.613, 0.0452659
211.614, 0.0452475
211.615, 0.0452185
211.616, 0.045179
211.617, 0.0451291
211.618, 0.0450684
211.619, 0.0449979
211.62, 0.0449175
211.621, 0.0448274
211.622, 0.0447277
211.623, 0.0446189
211.624, 0.0445012
211.625, 0.044375
211.626, 0.0442405
211.627, 0.044098
211.628, 0.0439479
211.629, 0.0437902
211.63, 0.0436251
211.631, 0.0434527
211.632, 0.0432731
211.633, 0.0430864
211.634, 0.0428925
211.635, 0.0426918
211.636, 0.042484
211.637, 0.0422695
211.638, 0.042047
211.639, 0.0418213
211.64, 0.0415918
211.641, 0.0413585
211.642, 0.0411215
211.643, 0.0408808
211.644, 0.0406367
211.645, 0.0403891
211.646, 0.0401381
211.647, 0.0398839
211.648, 0.0396264
211.649, 0.0393657
211.65, 0.0391019
211.651, 0.0388349
211.652, 0.0385648
211.653, 0.0382916
211.654, 0.0380172
211.655, 0.0377399
211.656, 0.0374587
211.657, 0.0371752
211.658, 0.0368893
211.659, 0.0366008
211.66, 0.03631
211.661, 0.0360167
211.662, 0.035721
211.663, 0.0354228
211.664, 0.0351221
211.665, 0.0348187
211.666, 0.0345129
211.667, 0.0342046
211.668, 0.0338939
211.669, 0.0335897
211.67, 0.0332911
211.671, 0.0329976
211.672, 0.0327087
211.673, 0.0324242
211.674, 0.0321447
211.675, 0.0318696
211.676, 0.0315985
211.677, 0.031332
211.678, 0.0310696
211.679, 0.0308112
211.68, 0.030557
211.681, 0.0303069
211.682, 0.0300609
211.683, 0.029819
211.684, 0.0295803
211.685, 0.0293446
211.686, 0.029112
211.687, 0.0288824
211.688, 0.028656
211.689, 0.0284329
211.69, 0.0282071
211.691, 0.0279797
211.692, 0.0277511
211.693, 0.0275224
211.694, 0.0272953
211.695, 0.0270692
211.696, 0.0268443
211.697, 0.0265897
211.698, 0.0263089
211.699, 0.0260038
211.7, 0.0256811
211.701, 0.0253387
211.702, 0.0249755
211.703, 0.0245924
211.704, 0.0241898
211.705, 0.0237674
211.706, 0.0233256
211.707, 0.0228649
211.708, 0.0223849
211.709, 0.0218861
211.71, 0.0213685
211.711, 0.020832
211.712, 0.0202768
211.713, 0.0197033
211.714, 0.0191106
211.715, 0.0184991
211.716, 0.0178691
211.717, 0.0172256
211.718, 0.0165621
211.719, 0.015882
211.72, 0.0151869
211.721, 0.0144777
211.722, 0.0137549
211.723, 0.0130178
211.724, 0.0122668
211.725, 0.0115025
211.726, 0.0107254
211.727, 0.00993556
211.728, 0.00913273
211.729, 0.00831737
211.73, 0.00748985
211.731, 0.00665064
211.732, 0.00580009
211.733, 0.00493852
211.734, 0.00406623
211.735, 0.0031835
211.736, 0.0022906
211.737, 0.00138776
211.738, 0.000475218
211.739, -0.000446818
211.74, -0.00137946
211.741, -0.00232234
211.742, -0.00327513
211.743, -0.00423752
211.744, -0.00520923
211.745, -0.00619001
211.746, -0.00717961
211.747, -0.00817783
211.748, -0.00918446
211.749, -0.0101951
211.75, -0.0112102
211.751, -0.0122304
211.752, -0.013256
211.753, -0.0142875
211.754, -0.015325
211.755, -0.0163443
211.756, -0.0173475
211.757, -0.0183353
211.758, -0.0193087
211.759, -0.0202676
211.76, -0.0212138
211.761, -0.0221466
211.762, -0.0230682
211.763, -0.0239785
211.764, -0.0248779
211.765, -0.0257691
211.766, -0.0266535
211.767, -0.0275309
211.768, -0.0284018
211.769, -0.0292658
211.77, -0.0301228
211.771, -0.0309726
211.772, -0.0318152
211.773, -0.0326506
211.774, -0.0334791
211.775, -0.0343006
211.776, -0.0351156
211.777, -0.0359238
211.778, -0.0367251
211.779, -0.0375193
211.78, -0.0383063
211.781, -0.0390853
211.782, -0.0398562
211.783, -0.0406191
211.784, -0.0413738
211.785, -0.042121
211.786, -0.0428607
211.787, -0.0435969
211.788, -0.0443304
211.789, -0.0450606
211.79, -0.0457871
211.791, -0.0465096
211.792, -0.0472278
211.793, -0.0479416
211.794, -0.0486512
211.795, -0.0493564
211.796, -0.0500567
211.797, -0.0507521
211.798, -0.0514424
211.799, -0.0521274
211.8, -0.052807
211.801, -0.0534811
211.802, -0.0541495
211.803, -0.0548119
211.804, -0.0554685
211.805, -0.0561195
211.806, -0.0567648
211.807, -0.0574046
211.808, -0.0580387
211.809, -0.0586671
211.81, -0.0592897
211.811, -0.0599034
211.812, -0.060509
211.813, -0.0611073
211.814, -0.0616992
211.815, -0.0622852
211.816, -0.0628657
211.817, -0.0634409
211.818, -0.0640114
211.819, -0.0645774
211.82, -0.0651389
211.821, -0.0656962
211.822, -0.0662494
211.823, -0.0667986
211.824, -0.0673439
211.825, -0.0678853
211.826, -0.0684221
211.827, -0.0689541
211.828, -0.0694818
211.829, -0.0700052
211.83, -0.0705244
211.831, -0.0710395
211.832, -0.0715507
211.833, -0.0720582
211.834, -0.0725619
211.835, -0.0730619
211.836, -0.0735581
211.837, -0.0740508
211.838, -0.0745397
211.839, -0.0750252
211.84, -0.0755054
211.841, -0.0759813
211.842, -0.076454
211.843, -0.076924
211.844, -0.0773918
211.845, -0.0778576
211.846, -0.0783219
211.847, -0.0787847
211.848, -0.0792462
211.849, -0.0797066
211.85, -0.080166
211.851, -0.0806233
211.852, -0.0810804
211.853, -0.0815376
211.854, -0.0819948
211.855, -0.082452
211.856, -0.0829092
211.857, -0.0833667
211.858, -0.0838243
211.859, -0.0842823
211.86, -0.0847404
211.861, -0.0851988
211.862, -0.0856575
211.863, -0.0861163
211.864, -0.0865753
211.865, -0.0870346
211.866, -0.0874939
211.867, -0.0879534
211.868, -0.0884131
211.869, -0.0888729
211.87, -0.089333
211.871, -0.0897931
211.872, -0.0902535
211.873, -0.0907177
211.874, -0.0911862
211.875, -0.0916597
211.876, -0.0921378
211.877, -0.0926206
211.878, -0.0931076
211.879, -0.0935988
211.88, -0.0940939
211.881, -0.0945927
211.882, -0.095095
211.883, -0.0956008
211.884, -0.0961098
211.885, -0.0966218
211.886, -0.0971369
211.887, -0.0976548
211.888, -0.0981755
211.889, -0.0986989
211.89, -0.0992248
211.891, -0.099755
211.892, -0.100289
211.893, -0.100828
211.894, -0.10137
211.895, -0.101915
211.896, -0.102465
211.897, -0.103018
211.898, -0.103574
211.899, -0.104134
211.9, -0.104698
211.901, -0.105265
211.902, -0.105835
211.903, -0.106408
211.904, -0.106985
211.905, -0.107565
211.906, -0.108148
211.907, -0.108735
211.908, -0.109325
211.909, -0.109918
211.91, -0.110515
211.911, -0.111115
211.912, -0.111718
211.913, -0.112324
211.914, -0.112934
211.915, -0.113547
211.916, -0.114164
211.917, -0.114785
211.918, -0.11541
211.919, -0.11604
211.92, -0.116674
211.921, -0.117315
211.922, -0.117961
211.923, -0.118614
211.924, -0.119273
211.925, -0.119937
211.926, -0.120607
211.927, -0.121282
211.928, -0.121962
211.929, -0.122648
211.93, -0.123341
211.931, -0.124039
211.932, -0.124744
211.933, -0.125455
211.934, -0.126171
211.935, -0.126894
211.936, -0.127623
211.937, -0.128358
211.938, -0.129055
211.939, -0.129728
211.94, -0.130382
211.941, -0.131018
211.942, -0.131634
211.943, -0.132199
211.944, -0.132722
211.945, -0.133206
211.946, -0.133655
211.947, -0.134072
211.948, -0.134473
211.949, -0.134837
211.95, -0.135164
211.951, -0.135456
211.952, -0.135713
211.953, -0.135937
211.954, -0.136129
211.955, -0.136291
211.956, -0.136424
211.957, -0.136529
211.958, -0.136607
211.959, -0.136658
211.96, -0.136684
211.961, -0.136685
211.962, -0.136662
211.963, -0.136615
211.964, -0.136544
211.965, -0.136451
211.966, -0.136333
211.967, -0.136191
211.968, -0.136027
211.969, -0.135839
211.97, -0.13563
211.971, -0.135398
211.972, -0.135142
211.973, -0.134863
211.974, -0.13456
211.975, -0.134235
211.976, -0.133888
211.977, -0.133529
211.978, -0.133159
211.979, -0.132778
211.98, -0.132386
211.981, -0.131981
211.982, -0.131561
211.983, -0.131126
211.984, -0.130676
211.985, -0.130209
211.986, -0.129724
211.987, -0.129221
211.988, -0.128699
211.989, -0.128155
211.99, -0.127591
211.991, -0.127007
211.992, -0.126402
211.993, -0.125778
211.994, -0.125135
211.995, -0.124471
211.996, -0.123788
211.997, -0.123086
211.998, -0.122365
211.999, -0.121624
212, -0.120864
212.001, -0.120085
212.002, -0.119281
212.003, -0.118452
212.004, -0.117599
212.005, -0.116722
212.006, -0.115824
212.007, -0.114902
212.008, -0.11396
212.009, -0.112995
212.01, -0.11201
212.011, -0.111003
212.012, -0.109976
212.013, -0.108934
212.014, -0.10788
212.015, -0.106811
212.016, -0.105725
212.017, -0.104621
212.018, -0.103498
212.019, -0.102356
212.02, -0.101196
212.021, -0.100016
212.022, -0.098818
212.023, -0.0976005
212.024, -0.0963638
212.025, -0.095108
212.026, -0.0938329
212.027, -0.0925379
212.028, -0.0912228
212.029, -0.0898879
212.03, -0.0885332
212.031, -0.0871589
212.032, -0.0857651
212.033, -0.0843518
212.034, -0.0829193
212.035, -0.0814672
212.036, -0.0799957
212.037, -0.0785091
212.038, -0.0770088
212.039, -0.075496
212.04, -0.0739714
212.041, -0.0724357
212.042, -0.0708892
212.043, -0.0693323
212.044, -0.0677651
212.045, -0.0661877
212.046, -0.0645981
212.047, -0.0629967
212.048, -0.0613831
212.049, -0.0597567
212.05, -0.0581174
212.051, -0.056465
212.052, -0.0548032
212.053, -0.0531253
212.054, -0.0514374
212.055, -0.0497387
212.056, -0.0480291
212.057, -0.0463098
212.058, -0.0445817
212.059, -0.0428453
212.06, -0.0411007
212.061, -0.0393479
212.062, -0.0375874
212.063, -0.0358196
212.064, -0.0340449
212.065, -0.0322636
212.066, -0.0305058
212.067, -0.0287813
212.068, -0.0270864
212.069, -0.0254209
212.07, -0.023785
212.071, -0.0221775
212.072, -0.0205978
212.073, -0.0190458
212.074, -0.0175202
212.075, -0.016021
212.076, -0.0145478
212.077, -0.0131007
212.078, -0.0116795
212.079, -0.0102756
212.08, -0.00889681
212.081, -0.00754141
212.082, -0.00620787
212.083, -0.00489495
212.084, -0.00360603
212.085, -0.00234002
212.086, -0.00109604
212.087, 0.000126662
212.088, 0.00132873
212.089, 0.00251074
212.09, 0.00367318
212.091, 0.00481697
212.092, 0.00594423
212.093, 0.00705502
212.094, 0.00814939
212.095, 0.00922719
212.096, 0.0102889
212.097, 0.0113345
212.098, 0.012364
212.099, 0.0133775
212.1, 0.0143751
212.101, 0.0153567
212.102, 0.0163226
212.103, 0.0172727
212.104, 0.0182072
212.105, 0.0191253
212.106, 0.0200289
212.107, 0.0209182
212.108, 0.0217931
212.109, 0.0226591
212.11, 0.0235157
212.111, 0.0243624
212.112, 0.0251989
212.113, 0.0260247
212.114, 0.0268322
212.115, 0.0276215
212.116, 0.0283927
212.117, 0.0291466
212.118, 0.0298834
212.119, 0.0306031
212.12, 0.031306
212.121, 0.0319923
212.122, 0.0326619
212.123, 0.0333149
212.124, 0.0339514
212.125, 0.0345717
212.126, 0.035176
212.127, 0.0357643
212.128, 0.0363368
212.129, 0.0368885
212.13, 0.0374198
212.131, 0.0379309
212.132, 0.0384222
212.133, 0.0388939
212.134, 0.0393441
212.135, 0.0397741
212.136, 0.0401848
212.137, 0.040577
212.138, 0.0409507
212.139, 0.0413069
212.14, 0.0416464
212.141, 0.0419698
212.142, 0.0422772
212.143, 0.0425691
212.144, 0.0428454
212.145, 0.0431066
212.146, 0.043356
212.147, 0.0435863
212.148, 0.0437975
212.149, 0.0439902
212.15, 0.0441648
212.151, 0.0443216
212.152, 0.0444611
212.153, 0.0445832
212.154, 0.0446883
212.155, 0.0447752
212.156, 0.0448448
212.157, 0.0448978
212.158, 0.0449348
212.159, 0.0449563
212.16, 0.0449665
212.161, 0.0449586
212.162, 0.044928
212.163, 0.0448747
212.164, 0.044799
212.165, 0.0447016
212.166, 0.0445829
212.167, 0.0444437
212.168, 0.0442848
212.169, 0.0441066
212.17, 0.0439153
212.171, 0.0437112
212.172, 0.0434943
212.173, 0.043265
212.174, 0.0430247
212.175, 0.0427728
212.176, 0.0425092
212.177, 0.0422341
212.178, 0.0419478
212.179, 0.0416505
212.18, 0.0413422
212.181, 0.0410232
212.182, 0.0406936
212.183, 0.0403537
212.184, 0.0400029
212.185, 0.0396415
212.186, 0.0392733
212.187, 0.038898
212.188, 0.0384961
212.189, 0.038088
212.19, 0.037675
212.191, 0.0372563
212.192, 0.0368291
212.193, 0.036397
212.194, 0.0359592
212.195, 0.0355167
212.196, 0.03507
212.197, 0.0345817
212.198, 0.0340585
212.199, 0.0335047
212.2, 0.0329314
212.201, 0.0323204
212.202, 0.0316725
212.203, 0.0309902
212.204, 0.0302751
212.205, 0.0295282
212.206, 0.0287511
212.207, 0.0279444
212.208, 0.0271086
212.209, 0.0262452
212.21, 0.0253551
212.211, 0.0244396
212.212, 0.0235182
212.213, 0.0225894
212.214, 0.0216535
212.215, 0.0207109
212.216, 0.0197619
212.217, 0.0188067
212.218, 0.0178459
212.219, 0.0168799
212.22, 0.0159089
212.221, 0.0149334
212.222, 0.0139535
212.223, 0.0129697
212.224, 0.0119821
212.225, 0.0109909
212.226, 0.00999498
212.227, 0.00899468
212.228, 0.00799038
212.229, 0.00698241
212.23, 0.00597109
212.231, 0.00495449
212.232, 0.00393318
212.233, 0.00290587
212.234, 0.00187289
212.235, 0.000848605
212.236, -0.00016883
212.237, -0.00118186
212.238, -0.00219154
212.239, -0.00319876
212.24, -0.00420427
212.241, -0.0052087
212.242, -0.00621258
212.243, -0.00721635
212.244, -0.00822038
212.245, -0.00922497
212.246, -0.0102335
212.247, -0.0112239
212.248, -0.0122009
212.249, -0.0131648
212.25, -0.014116
212.251, -0.0150562
212.252, -0.0159859
212.253, -0.0169048
212.254, -0.0178129
212.255, -0.0187109
212.256, -0.0195986
212.257, -0.0204759
212.258, -0.0213427
212.259, -0.0221991
212.26, -0.0230448
212.261, -0.0238801
212.262, -0.0247047
212.263, -0.0255189
212.264, -0.0263224
212.265, -0.0271162
212.266, -0.0278993
212.267, -0.0286719
212.268, -0.0294349
212.269, -0.0301885
212.27, -0.0309332
212.271, -0.0316693
212.272, -0.0323967
212.273, -0.0331155
212.274, -0.0338258
212.275, -0.0345278
212.276, -0.0352216
212.277, -0.0359073
212.278, -0.0365849
212.279, -0.0372547
212.28, -0.0379198
212.281, -0.0385794
212.282, -0.0392333
212.283, -0.0398813
212.284, -0.0405237
212.285, -0.0411605
212.286, -0.0417929
212.287, -0.0424207
212.288, -0.0430443
212.289, -0.0436632
212.29, -0.0442776
212.291, -0.0448836
212.292, -0.0454821
212.293, -0.0460736
212.294, -0.0466587
212.295, -0.0472341
212.296, -0.0478014
212.297, -0.0483617
212.298, -0.0489172
212.299, -0.0494683
212.3, -0.0500156
212.301, -0.0505595
212.302, -0.0511002
212.303, -0.0516381
212.304, -0.052173
212.305, -0.0527061
212.306, -0.0532373
212.307, -0.0537673
212.308, -0.054296
212.309, -0.0548236
212.31, -0.05535
212.311, -0.055875
212.312, -0.0563988
212.313, -0.0569215
212.314, -0.057443
212.315, -0.0579632
212.316, -0.0584822
212.317, -0.0590003
212.318, -0.0595172
212.319, -0.0600329
212.32, -0.0605474
212.321, -0.0610596
212.322, -0.0615719
212.323, -0.0620852
212.324, -0.0625991
212.325, -0.0631137
212.326, -0.0636289
212.327, -0.0641448
212.328, -0.0646612
212.329, -0.0651782
212.33, -0.0656957
212.331, -0.066215
212.332, -0.0667359
212.333, -0.067258
212.334, -0.0677811
212.335, -0.068305
212.336, -0.0688296
212.337, -0.0693547
212.338, -0.0698805
212.339, -0.070407
212.34, -0.0709347
212.341, -0.0714633
212.342, -0.0719926
212.343, -0.0725226
212.344, -0.0730531
212.345, -0.0735839
212.346, -0.074115
212.347, -0.0746463
212.348, -0.0751777
212.349, -0.0757092
212.35, -0.0762408
212.351, -0.0767724
212.352, -0.0773041
212.353, -0.077836
212.354, -0.0783679
212.355, -0.0788998
212.356, -0.0794316
212.357, -0.0799643
212.358, -0.0804976
212.359, -0.0810313
212.36, -0.0815624
212.361, -0.0820919
212.362, -0.0826205
212.363, -0.0831488
212.364, -0.0836759
212.365, -0.0842031
212.366, -0.0847313
212.367, -0.0852605
212.368, -0.0857908
212.369, -0.0863224
212.37, -0.0868554
212.371, -0.0873897
212.372, -0.0879255
212.373, -0.0884631
212.374, -0.0890024
212.375, -0.0895434
212.376, -0.0900861
212.377, -0.0906304
212.378, -0.0911762
212.379, -0.0917236
212.38, -0.0922726
212.381, -0.0928231
212.382, -0.0933752
212.383, -0.0939287
212.384, -0.0944864
212.385, -0.0950487
212.386, -0.0956154
212.387, -0.0961861
212.388, -0.0967607
212.389, -0.0973389
212.39, -0.0979206
212.391, -0.0985057
212.392, -0.099094
212.393, -0.0996853
212.394, -0.10028
212.395, -0.100877
212.396, -0.101476
212.397, -0.102079
212.398, -0.102684
212.399, -0.103291
212.4, -0.103902
212.401, -0.104516
212.402, -0.105133
212.403, -0.105753
212.404, -0.106375
212.405, -0.107
212.406, -0.107628
212.407, -0.108258
212.408, -0.108891
212.409, -0.109527
212.41, -0.110165
212.411, -0.110807
212.412, -0.111452
212.413, -0.1121
212.414, -0.112751
212.415, -0.113405
212.416, -0.114061
212.417, -0.11472
212.418, -0.115381
212.419, -0.116045
212.42, -0.116713
212.421, -0.117386
212.422, -0.118063
212.423, -0.118744
212.424, -0.119429
212.425, -0.120118
212.426, -0.12081
212.427, -0.121507
212.428, -0.122207
212.429, -0.122911
212.43, -0.123619
212.431, -0.124331
212.432, -0.125046
212.433, -0.125763
212.434, -0.126482
212.435, -0.127204
212.436, -0.127929
212.437, -0.128656
212.438, -0.129386
212.439, -0.130117
212.44, -0.130852
212.441, -0.131555
212.442, -0.132229
212.443, -0.132876
212.444, -0.133502
212.445, -0.134108
212.446, -0.134694
212.447, -0.135264
212.448, -0.135822
212.449, -0.136367
212.45, -0.136903
212.451, -0.13743
212.452, -0.137949
212.453, -0.138462
212.454, -0.138968
212.455, -0.13947
212.456, -0.139967
212.457, -0.140437
212.458, -0.140867
212.459, -0.141257
212.46, -0.141609
212.461, -0.141925
212.462, -0.142203
212.463, -0.142445
212.464, -0.14266
212.465, -0.142847
212.466, -0.143007
212.467, -0.14314
212.468, -0.143246
212.469, -0.143326
212.47, -0.143379
212.471, -0.143404
212.472, -0.143402
212.473, -0.143373
212.474, -0.143317
212.475, -0.143235
212.476, -0.143127
212.477, -0.142992
212.478, -0.142831
212.479, -0.142645
212.48, -0.142434
212.481, -0.142196
212.482, -0.141933
212.483, -0.141645
212.484, -0.141332
212.485, -0.140994
212.486, -0.140631
212.487, -0.140245
212.488, -0.139834
212.489, -0.1394
212.49, -0.138942
212.491, -0.138461
212.492, -0.137951
212.493, -0.137413
212.494, -0.136846
212.495, -0.136252
212.496, -0.135631
212.497, -0.134983
212.498, -0.13431
212.499, -0.133611
212.5, -0.132887
212.501, -0.132138
212.502, -0.131365
212.503, -0.130568
212.504, -0.129746
212.505, -0.128898
212.506, -0.128023
212.507, -0.127136
212.508, -0.126241
212.509, -0.125336
212.51, -0.12442
212.511, -0.123491
212.512, -0.122548
212.513, -0.121589
212.514, -0.120612
212.515, -0.119617
212.516, -0.118603
212.517, -0.117571
212.518, -0.116518
212.519, -0.115446
212.52, -0.114355
212.521, -0.113242
212.522, -0.1121
212.523, -0.110928
212.524, -0.109726
212.525, -0.108497
212.526, -0.107239
212.527, -0.105953
212.528, -0.104638
212.529, -0.103297
212.53, -0.101927
212.531, -0.10053
212.532, -0.0991064
212.533, -0.0976559
212.534, -0.0961789
212.535, -0.094675
212.536, -0.0931444
212.537, -0.0915873
212.538, -0.0900037
212.539, -0.0883936
212.54, -0.0867561
212.541, -0.0850919
212.542, -0.0834014
212.543, -0.0816843
212.544, -0.07994
212.545, -0.0781685
212.546, -0.0763701
212.547, -0.0745444
212.548, -0.0726902
212.549, -0.0708079
212.55, -0.0688979
212.551, -0.0669607
212.552, -0.0649966
212.553, -0.0630059
212.554, -0.0609888
212.555, -0.0589458
212.556, -0.0568769
212.557, -0.054826
212.558, -0.0527902
212.559, -0.0507675
212.56, -0.0487559
212.561, -0.0467541
212.562, -0.0447574
212.563, -0.0427644
212.564, -0.0407738
212.565, -0.0387844
212.566, -0.0367952
212.567, -0.0348047
212.568, -0.032812
212.569, -0.0307975
212.57, -0.0288002
212.571, -0.0268267
212.572, -0.0248783
212.573, -0.0229554
212.574, -0.0210579
212.575, -0.0191913
212.576, -0.0173516
212.577, -0.015537
212.578, -0.0137444
