sim_time, big_dog?world_pose/orientation/yaw
211.268, -0.00329766
211.269, -0.00336263
211.27, -0.0034276
211.271, -0.00349254
211.272, -0.00355748
211.273, -0.0036224
211.274, -0.00368727
211.275, -0.00375269
211.276, -0.00381862
211.277, -0.00388507
211.278, -0.00395192
211.279, -0.00401915
211.28, -0.00408677
211.281, -0.0041548
211.282, -0.00422322
211.283, -0.00429205
211.284, -0.00436017
211.285, -0.00442783
211.286, -0.00449523
211.287, -0.00456254
211.288, -0.00462979
211.289, -0.0046977
211.29, -0.00476626
211.291, -0.00483556
211.292, -0.00490567
211.293, -0.00497666
211.294, -0.00504854
211.295, -0.00512098
211.296, -0.00519408
211.297, -0.00526794
211.298, -0.00534261
211.299, -0.00541804
211.3, -0.00549427
211.301, -0.00557137
211.302, -0.00564923
211.303, -0.00572762
211.304, -0.00580667
211.305, -0.00588646
211.306, -0.00596702
211.307, -0.00604821
211.308, -0.00613012
211.309, -0.00621266
211.31, -0.00629591
211.311, -0.00637993
211.312, -0.00646477
211.313, -0.00655047
211.314, -0.00663704
211.315, -0.00672366
211.316, -0.0068092
211.317, -0.00689387
211.318, -0.00697769
211.319, -0.00706058
211.32, -0.00714263
211.321, -0.00722392
211.322, -0.00730452
211.323, -0.00738446
211.324, -0.00746342
211.325, -0.00754129
211.326, -0.00761822
211.327, -0.00769432
211.328, -0.00776968
211.329, -0.00784434
211.33, -0.00791837
211.331, -0.00799179
211.332, -0.00806444
211.333, -0.00813639
211.334, -0.00820769
211.335, -0.00827837
211.336, -0.0083481
211.337, -0.008417
211.338, -0.00848513
211.339, -0.00855238
211.34, -0.00861836
211.341, -0.00868326
211.342, -0.0087491
211.343, -0.00881553
211.344, -0.00888231
211.345, -0.008948
211.346, -0.00901251
211.347, -0.0090757
211.348, -0.00913707
211.349, -0.00919665
211.35, -0.00925446
211.351, -0.00931006
211.352, -0.00936339
211.353, -0.00941433
211.354, -0.00946308
211.355, -0.00950978
211.356, -0.00955444
211.357, -0.00959716
211.358, -0.00963806
211.359, -0.00967719
211.36, -0.00971463
211.361, -0.00975042
211.362, -0.00978458
211.363, -0.00981719
211.364, -0.00984773
211.365, -0.00987635
211.366, -0.00990314
211.367, -0.0099282
211.368, -0.00995158
211.369, -0.00997331
211.37, -0.00999362
211.371, -0.0100124
211.372, -0.0100297
211.373, -0.0100455
211.374, -0.0100598
211.375, -0.0100726
211.376, -0.0100852
211.377, -0.0100974
211.378, -0.0101087
211.379, -0.0101191
211.38, -0.0101284
211.381, -0.0101365
211.382, -0.0101434
211.383, -0.0101491
211.384, -0.0101534
211.385, -0.0101564
211.386, -0.010158
211.387, -0.0101582
211.388, -0.0101571
211.389, -0.0101546
211.39, -0.0101508
211.391, -0.0101456
211.392, -0.0101391
211.393, -0.0101313
211.394, -0.0101221
211.395, -0.0101116
211.396, -0.0100997
211.397, -0.010087
211.398, -0.0100735
211.399, -0.0100591
211.4, -0.0100439
211.401, -0.0100279
211.402, -0.010011
211.403, -0.00999334
211.404, -0.00997479
211.405, -0.00995514
211.406, -0.00993444
211.407, -0.00991275
211.408, -0.00989012
211.409, -0.00986657
211.41, -0.00984211
211.411, -0.00981677
211.412, -0.00979055
211.413, -0.00976347
211.414, -0.00973553
211.415, -0.00970676
211.416, -0.00967745
211.417, -0.00964754
211.418, -0.00961696
211.419, -0.00958568
211.42, -0.00955366
211.421, -0.00952088
211.422, -0.00948732
211.423, -0.00945297
211.424, -0.00941782
211.425, -0.00938213
211.426, -0.00934628
211.427, -0.00931027
211.428, -0.00927416
211.429, -0.00923792
211.43, -0.00920155
211.431, -0.00916504
211.432, -0.0091284
211.433, -0.00909161
211.434, -0.00905467
211.435, -0.00901759
211.436, -0.00898036
211.437, -0.00894299
211.438, -0.00890547
211.439, -0.00886782
211.44, -0.00883002
211.441, -0.00879208
211.442, -0.0087544
211.443, -0.00871622
211.444, -0.00867834
211.445, -0.00864068
211.446, -0.00860318
211.447, -0.00856584
211.448, -0.00852865
211.449, -0.00849041
211.45, -0.008452
211.451, -0.00841347
211.452, -0.00837484
211.453, -0.00833565
211.454, -0.00829605
211.455, -0.00825566
211.456, -0.00821466
211.457, -0.00817323
211.458, -0.00813149
211.459, -0.00808953
211.46, -0.00804732
211.461, -0.00800488
211.462, -0.00796226
211.463, -0.00791955
211.464, -0.00787677
211.465, -0.00783397
211.466, -0.00778456
211.467, -0.00773014
211.468, -0.00767199
211.469, -0.00761096
211.47, -0.00754815
211.471, -0.00748408
211.472, -0.0074192
211.473, -0.00735384
211.474, -0.00728823
211.475, -0.00722258
211.476, -0.00715702
211.477, -0.00709703
211.478, -0.00703632
211.479, -0.00697551
211.48, -0.00691401
211.481, -0.00685168
211.482, -0.00679223
211.483, -0.00672941
211.484, -0.00666257
211.485, -0.00659154
211.486, -0.00651625
211.487, -0.00643672
211.488, -0.00635297
211.489, -0.00626506
211.49, -0.00617302
211.491, -0.00607657
211.492, -0.00597582
211.493, -0.00587087
211.494, -0.00576155
211.495, -0.00564798
211.496, -0.00553028
211.497, -0.00540853
211.498, -0.0052828
211.499, -0.00515316
211.5, -0.00502075
211.501, -0.00488572
211.502, -0.00474772
211.503, -0.00460688
211.504, -0.00446326
211.505, -0.00431696
211.506, -0.00416779
211.507, -0.00401585
211.508, -0.00386101
211.509, -0.00370339
211.51, -0.00354307
211.511, -0.00338015
211.512, -0.00321502
211.513, -0.00304772
211.514, -0.00287827
211.515, -0.00270666
211.516, -0.00253288
211.517, -0.00235694
211.518, -0.00217886
211.519, -0.00199866
211.52, -0.00181635
211.521, -0.00163193
211.522, -0.00144541
211.523, -0.00125679
211.524, -0.00106606
211.525, -0.000873233
211.526, -0.000678298
211.527, -0.000481255
211.528, -0.000282103
211.529, -8.08385e-05
211.53, 0.000122539
211.531, 0.000328031
211.532, 0.000535639
211.533, 0.000745257
211.534, 0.00095724
211.535, 0.00117154
211.536, 0.00138813
211.537, 0.00160698
211.538, 0.00182805
211.539, 0.00205133
211.54, 0.00227679
211.541, 0.0025044
211.542, 0.00273408
211.543, 0.00296585
211.544, 0.00319968
211.545, 0.00343559
211.546, 0.00367361
211.547, 0.00391374
211.548, 0.00415599
211.549, 0.00439873
211.55, 0.00464236
211.551, 0.00488722
211.552, 0.00513355
211.553, 0.00538157
211.554, 0.00563141
211.555, 0.00588321
211.556, 0.00613704
211.557, 0.00639296
211.558, 0.00665103
211.559, 0.00691128
211.56, 0.00717372
211.561, 0.00743837
211.562, 0.00770523
211.563, 0.00797431
211.564, 0.00824226
211.565, 0.00850922
211.566, 0.00877524
211.567, 0.00904044
211.568, 0.00930368
211.569, 0.00956532
211.57, 0.00982564
211.571, 0.0100849
211.572, 0.0103431
211.573, 0.0106006
211.574, 0.0108573
211.575, 0.0111134
211.576, 0.0113689
211.577, 0.0116238
211.578, 0.0118779
211.579, 0.0121308
211.58, 0.0123827
211.581, 0.0126338
211.582, 0.0128841
211.583, 0.0131337
211.584, 0.0133833
211.585, 0.0136328
211.586, 0.0138821
211.587, 0.0141314
211.588, 0.0143807
211.589, 0.01463
211.59, 0.0148791
211.591, 0.0151281
211.592, 0.015377
211.593, 0.0156257
211.594, 0.0158742
211.595, 0.0161224
211.596, 0.0163704
211.597, 0.0166182
211.598, 0.0168653
211.599, 0.017112
211.6, 0.0173583
211.601, 0.0176037
211.602, 0.0178456
211.603, 0.0180842
211.604, 0.0183197
211.605, 0.0185523
211.606, 0.0187818
211.607, 0.0190083
211.608, 0.0192321
211.609, 0.0194531
211.61, 0.0196714
211.611, 0.0198871
211.612, 0.0201003
211.613, 0.0203109
211.614, 0.0205189
211.615, 0.0207245
211.616, 0.0209275
211.617, 0.0211281
211.618, 0.0213261
211.619, 0.0215214
211.62, 0.0217141
211.621, 0.0219041
211.622, 0.0220916
211.623, 0.0222782
211.624, 0.0224633
211.625, 0.0226467
211.626, 0.0228282
211.627, 0.0230074
211.628, 0.0231841
211.629, 0.0233581
211.63, 0.0235294
211.631, 0.0236981
211.632, 0.0238639
211.633, 0.0240271
211.634, 0.0241875
211.635, 0.0243451
211.636, 0.0245
211.637, 0.0246522
211.638, 0.0248006
211.639, 0.024944
211.64, 0.0250826
211.641, 0.0252164
211.642, 0.0253454
211.643, 0.0254698
211.644, 0.0255895
211.645, 0.0257047
211.646, 0.0258152
211.647, 0.0259212
211.648, 0.0260227
211.649, 0.0261194
211.65, 0.0262114
211.651, 0.0262988
211.652, 0.0263816
211.653, 0.02646
211.654, 0.0265335
211.655, 0.0266022
211.656, 0.0266664
211.657, 0.0267261
211.658, 0.0267814
211.659, 0.0268323
211.66, 0.0268789
211.661, 0.0269211
211.662, 0.026959
211.663, 0.0269925
211.664, 0.0270219
211.665, 0.0270469
211.666, 0.0270676
211.667, 0.0270841
211.668, 0.0270962
211.669, 0.0271034
211.67, 0.0271057
211.671, 0.0271032
211.672, 0.027096
211.673, 0.0270842
211.674, 0.0270675
211.675, 0.0270461
211.676, 0.02702
211.677, 0.026989
211.678, 0.0269535
211.679, 0.0269132
211.68, 0.0268683
211.681, 0.0268186
211.682, 0.0267642
211.683, 0.0267051
211.684, 0.0266417
211.685, 0.0265741
211.686, 0.0265022
211.687, 0.0264259
211.688, 0.0263452
211.689, 0.0262599
211.69, 0.0261727
211.691, 0.0260838
211.692, 0.0259935
211.693, 0.025902
211.694, 0.0258103
211.695, 0.0257185
211.696, 0.0256267
211.697, 0.0255245
211.698, 0.0254138
211.699, 0.0252953
211.7, 0.0251725
211.701, 0.0250438
211.702, 0.0249093
211.703, 0.0247698
211.704, 0.0246252
211.705, 0.024476
211.706, 0.024322
211.707, 0.0241636
211.708, 0.0240005
211.709, 0.0238332
211.71, 0.0236617
211.711, 0.023486
211.712, 0.0233063
211.713, 0.0231229
211.714, 0.0229388
211.715, 0.0227535
211.716, 0.0225667
211.717, 0.022388
211.718, 0.0222058
211.719, 0.0220194
211.72, 0.0218284
211.721, 0.0216327
211.722, 0.0214323
211.723, 0.0212266
211.724, 0.0210156
211.725, 0.0207994
211.726, 0.0205782
211.727, 0.0203518
211.728, 0.0201201
211.729, 0.019883
211.73, 0.0196408
211.731, 0.0193936
211.732, 0.0191415
211.733, 0.0188845
211.734, 0.0186226
211.735, 0.0183561
211.736, 0.0180848
211.737, 0.0178089
211.738, 0.0175284
211.739, 0.0172432
211.74, 0.0169529
211.741, 0.0166574
211.742, 0.016357
211.743, 0.0160518
211.744, 0.0157418
211.745, 0.0154272
211.746, 0.0151079
211.747, 0.014784
211.748, 0.0144556
211.749, 0.0141228
211.75, 0.0137855
211.751, 0.0134438
211.752, 0.0130977
211.753, 0.0127472
211.754, 0.0123924
211.755, 0.0120379
211.756, 0.0116839
211.757, 0.0113315
211.758, 0.0109803
211.759, 0.0106304
211.76, 0.0102813
211.761, 0.00993319
211.762, 0.00958565
211.763, 0.00923864
211.764, 0.0088921
211.765, 0.00854498
211.766, 0.00819692
211.767, 0.00784813
211.768, 0.00749863
211.769, 0.00714855
211.77, 0.00679802
211.771, 0.00644714
211.772, 0.00609593
211.773, 0.00574447
211.774, 0.0053927
211.775, 0.00504067
211.776, 0.00468836
211.777, 0.00433581
211.778, 0.00398304
211.779, 0.00363008
211.78, 0.00327694
211.781, 0.00292607
211.782, 0.00257744
211.783, 0.00223105
211.784, 0.00188689
211.785, 0.00154502
211.786, 0.00120541
211.787, 0.00086827
211.788, 0.000533505
211.789, 0.000200994
211.79, -0.000129363
211.791, -0.000457644
211.792, -0.000783931
211.793, -0.0011082
211.794, -0.00143037
211.795, -0.00175051
211.796, -0.0020687
211.797, -0.002385
211.798, -0.00269941
211.799, -0.00301198
211.8, -0.00332274
211.801, -0.00363169
211.802, -0.00393782
211.803, -0.0042412
211.804, -0.00454162
211.805, -0.00483917
211.806, -0.00513374
211.807, -0.00542544
211.808, -0.00571435
211.809, -0.00600056
211.81, -0.00628411
211.811, -0.00656404
211.812, -0.00684062
211.813, -0.00711409
211.814, -0.00738406
211.815, -0.00765069
211.816, -0.00791423
211.817, -0.00817488
211.818, -0.00843232
211.819, -0.00868677
211.82, -0.00893843
211.821, -0.00918734
211.822, -0.00943364
211.823, -0.00967742
211.824, -0.00991877
211.825, -0.0101577
211.826, -0.0103943
211.827, -0.0106286
211.828, -0.0108601
211.829, -0.0110891
211.83, -0.0113156
211.831, -0.0115397
211.832, -0.0117612
211.833, -0.0119802
211.834, -0.0121967
211.835, -0.012411
211.836, -0.012623
211.837, -0.0128329
211.838, -0.0130407
211.839, -0.0132465
211.84, -0.0134524
211.841, -0.013658
211.842, -0.0138622
211.843, -0.0140649
211.844, -0.0142659
211.845, -0.0144651
211.846, -0.0146625
211.847, -0.0148581
211.848, -0.0150518
211.849, -0.0152437
211.85, -0.0154337
211.851, -0.0156223
211.852, -0.0158095
211.853, -0.0159948
211.854, -0.0161783
211.855, -0.01636
211.856, -0.0165402
211.857, -0.0167186
211.858, -0.016895
211.859, -0.0170698
211.86, -0.0172428
211.861, -0.0174142
211.862, -0.0175841
211.863, -0.0177525
211.864, -0.0179195
211.865, -0.0180852
211.866, -0.0182496
211.867, -0.0184127
211.868, -0.0185745
211.869, -0.018735
211.87, -0.0188941
211.871, -0.019052
211.872, -0.0192084
211.873, -0.0193632
211.874, -0.019516
211.875, -0.019668
211.876, -0.0198191
211.877, -0.0199688
211.878, -0.0201169
211.879, -0.0202634
211.88, -0.0204082
211.881, -0.0205515
211.882, -0.020693
211.883, -0.0208328
211.884, -0.0209709
211.885, -0.0211072
211.886, -0.0212418
211.887, -0.0213748
211.888, -0.0215062
211.889, -0.0216359
211.89, -0.021764
211.891, -0.0218902
211.892, -0.0220143
211.893, -0.0221365
211.894, -0.0222567
211.895, -0.0223749
211.896, -0.0224912
211.897, -0.0226056
211.898, -0.022718
211.899, -0.0228286
211.9, -0.0229371
211.901, -0.0230436
211.902, -0.023148
211.903, -0.0232505
211.904, -0.023351
211.905, -0.0234495
211.906, -0.0235461
211.907, -0.0236407
211.908, -0.0237335
211.909, -0.0238243
211.91, -0.0239132
211.911, -0.0240002
211.912, -0.0240854
211.913, -0.0241687
211.914, -0.0242501
211.915, -0.0243297
211.916, -0.0244074
211.917, -0.0244834
211.918, -0.0245579
211.919, -0.0246308
211.92, -0.024702
211.921, -0.0247718
211.922, -0.0248402
211.923, -0.0249071
211.924, -0.0249725
211.925, -0.0250365
211.926, -0.0250991
211.927, -0.0251602
211.928, -0.0252196
211.929, -0.0252778
211.93, -0.0253347
211.931, -0.0253904
211.932, -0.0254449
211.933, -0.0254983
211.934, -0.0255506
211.935, -0.0256018
211.936, -0.0256519
211.937, -0.0257009
211.938, -0.0257459
211.939, -0.025789
211.94, -0.0258305
211.941, -0.0258709
211.942, -0.0259102
211.943, -0.0259435
211.944, -0.0259745
211.945, -0.0260034
211.946, -0.0260308
211.947, -0.0260574
211.948, -0.0260876
211.949, -0.0261178
211.95, -0.0261474
211.951, -0.0261759
211.952, -0.0262034
211.953, -0.0262298
211.954, -0.0262552
211.955, -0.0262798
211.956, -0.0263037
211.957, -0.026327
211.958, -0.0263497
211.959, -0.0263719
211.96, -0.0263937
211.961, -0.0264149
211.962, -0.0264358
211.963, -0.0264561
211.964, -0.0264761
211.965, -0.0264955
211.966, -0.0265146
211.967, -0.0265326
211.968, -0.0265495
211.969, -0.0265654
211.97, -0.0265803
211.971, -0.0265945
211.972, -0.026607
211.973, -0.0266181
211.974, -0.0266278
211.975, -0.0266363
211.976, -0.0266437
211.977, -0.0266494
211.978, -0.0266535
211.979, -0.0266585
211.98, -0.0266639
211.981, -0.0266694
211.982, -0.0266748
211.983, -0.0266801
211.984, -0.0266851
211.985, -0.0266897
211.986, -0.0266939
211.987, -0.0266975
211.988, -0.0267001
211.989, -0.0267015
211.99, -0.0267013
211.991, -0.0266996
211.992, -0.0266967
211.993, -0.0266928
211.994, -0.0266879
211.995, -0.026682
211.996, -0.0266753
211.997, -0.0266678
211.998, -0.0266596
211.999, -0.0266508
212, -0.0266415
212.001, -0.0266316
212.002, -0.0266186
212.003, -0.026603
212.004, -0.026585
212.005, -0.0265648
212.006, -0.0265427
212.007, -0.026519
212.008, -0.0264939
212.009, -0.0264675
212.01, -0.02644
212.011, -0.0264116
212.012, -0.0263822
212.013, -0.0263519
212.014, -0.0263233
212.015, -0.0262963
212.016, -0.0262698
212.017, -0.0262436
212.018, -0.0262176
212.019, -0.0261919
212.02, -0.0261662
212.021, -0.0261408
212.022, -0.0261155
212.023, -0.0260904
212.024, -0.0260655
212.025, -0.0260408
212.026, -0.0260163
212.027, -0.025992
212.028, -0.0259679
212.029, -0.0259441
212.03, -0.0259206
212.031, -0.0258976
212.032, -0.025875
212.033, -0.0258529
212.034, -0.0258314
212.035, -0.0258105
212.036, -0.0257831
212.037, -0.0257484
212.038, -0.0257074
212.039, -0.0256607
212.04, -0.0256092
212.041, -0.0255531
212.042, -0.0254931
212.043, -0.0254295
212.044, -0.0253627
212.045, -0.0252932
212.046, -0.025221
212.047, -0.0251479
212.048, -0.0250736
212.049, -0.0249983
212.05, -0.0249218
212.051, -0.0248442
212.052, -0.0247753
212.053, -0.0247016
212.054, -0.0246225
212.055, -0.0245379
212.056, -0.0244479
212.057, -0.0243525
212.058, -0.0242517
212.059, -0.0241453
212.06, -0.0240334
212.061, -0.0239161
212.062, -0.0237934
212.063, -0.0236651
212.064, -0.0235314
212.065, -0.0233921
212.066, -0.0232518
212.067, -0.0231079
212.068, -0.0229608
212.069, -0.0228102
212.07, -0.0226561
212.071, -0.0224981
212.072, -0.022336
212.073, -0.0221698
212.074, -0.0219995
212.075, -0.0218249
212.076, -0.021646
212.077, -0.0214628
212.078, -0.0212751
212.079, -0.0210823
212.08, -0.0208846
212.081, -0.0206818
212.082, -0.0204741
212.083, -0.0202615
212.084, -0.0200454
212.085, -0.0198258
212.086, -0.0196028
212.087, -0.0193761
212.088, -0.0191459
212.089, -0.0189119
212.09, -0.0186743
212.091, -0.0184327
212.092, -0.0181884
212.093, -0.0179412
212.094, -0.0176907
212.095, -0.0174367
212.096, -0.0171791
212.097, -0.0169177
212.098, -0.0166524
212.099, -0.016383
212.1, -0.0161094
212.101, -0.0158317
212.102, -0.0155496
212.103, -0.0152632
212.104, -0.0149724
212.105, -0.0146773
212.106, -0.0143782
212.107, -0.0140751
212.108, -0.0137677
212.109, -0.0134556
212.11, -0.0131389
212.111, -0.0128175
212.112, -0.0124913
212.113, -0.0121602
212.114, -0.0118261
212.115, -0.0114888
212.116, -0.0111483
212.117, -0.0108049
212.118, -0.0104585
212.119, -0.0101091
212.12, -0.00975671
212.121, -0.00940114
212.122, -0.00904234
212.123, -0.00868024
212.124, -0.00831479
212.125, -0.00794613
212.126, -0.00757417
212.127, -0.00719887
212.128, -0.00682017
212.129, -0.00644014
212.13, -0.00605879
212.131, -0.00567607
212.132, -0.00529197
212.133, -0.00490647
212.134, -0.00451803
212.135, -0.00412731
212.136, -0.00373449
212.137, -0.00333975
212.138, -0.00294324
212.139, -0.00254517
212.14, -0.00214564
212.141, -0.00174464
212.142, -0.00134221
212.143, -0.000938368
212.144, -0.000533134
212.145, -0.000126518
212.146, 0.000280988
212.147, 0.000687583
212.148, 0.00109331
212.149, 0.00149818
212.15, 0.00190218
212.151, 0.00230535
212.152, 0.00270767
212.153, 0.00310917
212.154, 0.00350984
212.155, 0.00391073
212.156, 0.00431153
212.157, 0.00471205
212.158, 0.00511212
212.159, 0.00551163
212.16, 0.00591108
212.161, 0.00631049
212.162, 0.00670722
212.163, 0.0071012
212.164, 0.00749251
212.165, 0.00788113
212.166, 0.00826704
212.167, 0.0086502
212.168, 0.00903063
212.169, 0.00940832
212.17, 0.00978306
212.171, 0.0101548
212.172, 0.0105235
212.173, 0.0108892
212.174, 0.0112502
212.175, 0.0116065
212.176, 0.0119583
212.177, 0.0123055
212.178, 0.0126482
212.179, 0.0129863
212.18, 0.0133199
212.181, 0.013649
212.182, 0.0139736
212.183, 0.0142936
212.184, 0.0146094
212.185, 0.0149207
212.186, 0.0152256
212.187, 0.0155243
212.188, 0.0158205
212.189, 0.0161137
212.19, 0.0164046
212.191, 0.0166937
212.192, 0.0169781
212.193, 0.0172603
212.194, 0.0175404
212.195, 0.0178188
212.196, 0.0180957
212.197, 0.0183575
212.198, 0.0186065
212.199, 0.0188444
212.2, 0.0190852
212.201, 0.0193151
212.202, 0.0195324
212.203, 0.0197375
212.204, 0.0199306
212.205, 0.0201115
212.206, 0.0202806
212.207, 0.0204378
212.208, 0.0205844
212.209, 0.0207204
212.21, 0.0208457
212.211, 0.0209605
212.212, 0.0210641
212.213, 0.0211564
212.214, 0.0212373
212.215, 0.0213071
212.216, 0.0213657
212.217, 0.0214132
212.218, 0.0214498
212.219, 0.0214754
212.22, 0.0214903
212.221, 0.0214944
212.222, 0.0214877
212.223, 0.0214705
212.224, 0.0214426
212.225, 0.0214042
212.226, 0.0213547
212.227, 0.0212944
212.228, 0.0212233
212.229, 0.0211414
212.23, 0.021049
212.231, 0.0209454
212.232, 0.0208306
212.233, 0.0207045
212.234, 0.020567
212.235, 0.0204228
212.236, 0.0202714
212.237, 0.0201121
212.238, 0.0199446
212.239, 0.0197687
212.24, 0.019584
212.241, 0.0193906
212.242, 0.0191881
212.243, 0.0189765
212.244, 0.0187557
212.245, 0.0185256
212.246, 0.0182865
212.247, 0.0180421
212.248, 0.0177912
212.249, 0.0175341
212.25, 0.0172708
212.251, 0.0170009
212.252, 0.0167246
212.253, 0.0164419
212.254, 0.016153
212.255, 0.0158577
212.256, 0.0155562
212.257, 0.0152484
212.258, 0.0149346
212.259, 0.0146147
212.26, 0.0142887
212.261, 0.0139568
212.262, 0.0136188
212.263, 0.0132749
212.264, 0.0129251
212.265, 0.0125693
212.266, 0.0122087
212.267, 0.0118431
212.268, 0.0114721
212.269, 0.0110957
212.27, 0.0107136
212.271, 0.0103259
212.272, 0.00993251
212.273, 0.00953333
212.274, 0.00912837
212.275, 0.0087176
212.276, 0.00830099
212.277, 0.00787853
212.278, 0.0074502
212.279, 0.00701601
212.28, 0.00658153
212.281, 0.00614669
212.282, 0.00571152
212.283, 0.00527603
212.284, 0.00484018
212.285, 0.00440398
212.286, 0.00396733
212.287, 0.0035303
212.288, 0.00309291
212.289, 0.00265513
212.29, 0.00221696
212.291, 0.00177914
212.292, 0.00134145
212.293, 0.000903724
212.294, 0.00046581
212.295, 2.80154e-05
212.296, -0.000409859
212.297, -0.000847975
212.298, -0.00128629
212.299, -0.00172494
212.3, -0.00216406
212.301, -0.00260372
212.302, -0.003044
212.303, -0.00348495
212.304, -0.0039232
212.305, -0.0043585
212.306, -0.00479097
212.307, -0.00522045
212.308, -0.0056471
212.309, -0.00607086
212.31, -0.00649188
212.311, -0.00691024
212.312, -0.00732595
212.313, -0.00773892
212.314, -0.00814923
212.315, -0.00855692
212.316, -0.00896193
212.317, -0.00936417
212.318, -0.00976374
212.319, -0.0101607
212.32, -0.0105552
212.321, -0.0109474
212.322, -0.0113383
212.323, -0.0117253
212.324, -0.0121084
212.325, -0.0124875
212.326, -0.0128623
212.327, -0.013233
212.328, -0.0135994
212.329, -0.0139615
212.33, -0.0143193
212.331, -0.0146718
212.332, -0.0150192
212.333, -0.0153618
212.334, -0.0156996
212.335, -0.0160329
212.336, -0.0163617
212.337, -0.0166861
212.338, -0.0170059
212.339, -0.0173212
212.34, -0.0176316
212.341, -0.0179373
212.342, -0.0182384
212.343, -0.018535
212.344, -0.0188273
212.345, -0.0191154
212.346, -0.0193992
212.347, -0.0196789
212.348, -0.0199545
212.349, -0.020226
212.35, -0.0204935
212.351, -0.0207569
212.352, -0.0210162
212.353, -0.0212714
212.354, -0.0215225
212.355, -0.0217696
212.356, -0.0220127
212.357, -0.0222509
212.358, -0.0224846
212.359, -0.022714
212.36, -0.0229402
212.361, -0.0231632
212.362, -0.0233827
212.363, -0.0235986
212.364, -0.0238097
212.365, -0.0240155
212.366, -0.0242158
212.367, -0.0244105
212.368, -0.0245997
212.369, -0.0247836
212.37, -0.0249622
212.371, -0.0251356
212.372, -0.0253038
212.373, -0.0254665
212.374, -0.0256237
212.375, -0.0257757
212.376, -0.0259224
212.377, -0.0260641
212.378, -0.0262006
212.379, -0.026332
212.38, -0.0264583
212.381, -0.0265795
212.382, -0.0266958
212.383, -0.0268071
212.384, -0.0269144
212.385, -0.0270173
212.386, -0.0271156
212.387, -0.0272093
212.388, -0.0272982
212.389, -0.0273824
212.39, -0.0274619
212.391, -0.0275367
212.392, -0.0276068
212.393, -0.0276722
212.394, -0.027733
212.395, -0.0277891
212.396, -0.0278405
212.397, -0.0278873
212.398, -0.0279294
212.399, -0.0279675
212.4, -0.0280016
212.401, -0.0280314
212.402, -0.0280569
212.403, -0.0280781
212.404, -0.0280946
212.405, -0.0281065
212.406, -0.0281139
212.407, -0.0281166
212.408, -0.0281146
212.409, -0.0281081
212.41, -0.0280969
212.411, -0.0280819
212.412, -0.028063
212.413, -0.0280403
212.414, -0.0280138
212.415, -0.0279836
212.416, -0.0279496
212.417, -0.0279118
212.418, -0.0278702
212.419, -0.0278249
212.42, -0.0277756
212.421, -0.0277224
212.422, -0.0276653
212.423, -0.0276044
212.424, -0.0275396
212.425, -0.0274709
212.426, -0.0273984
212.427, -0.0273221
212.428, -0.0272419
212.429, -0.0271579
212.43, -0.02707
212.431, -0.0269782
212.432, -0.0268827
212.433, -0.0267836
212.434, -0.026681
212.435, -0.0265748
212.436, -0.0264648
212.437, -0.0263512
212.438, -0.0262337
212.439, -0.0261142
212.44, -0.0259927
212.441, -0.0258683
212.442, -0.0257417
212.443, -0.0256136
212.444, -0.0254845
212.445, -0.0253542
212.446, -0.0252199
212.447, -0.0250844
212.448, -0.0249482
212.449, -0.0248113
212.45, -0.0246738
212.451, -0.0245361
212.452, -0.0243982
212.453, -0.0242602
212.454, -0.0241222
212.455, -0.0239844
212.456, -0.0238467
212.457, -0.0237106
212.458, -0.0235745
212.459, -0.0234383
212.46, -0.0233018
212.461, -0.023165
212.462, -0.0230279
212.463, -0.0228896
212.464, -0.0227498
212.465, -0.022611
212.466, -0.0224729
212.467, -0.0223352
212.468, -0.0221978
212.469, -0.0220605
212.47, -0.0219232
212.471, -0.021785
212.472, -0.0216461
212.473, -0.0215066
212.474, -0.0213664
212.475, -0.0212254
212.476, -0.0210837
212.477, -0.0209411
212.478, -0.0207977
212.479, -0.0206536
212.48, -0.0205088
212.481, -0.0203635
212.482, -0.0202171
212.483, -0.0200699
212.484, -0.0199219
212.485, -0.0197733
212.486, -0.019624
212.487, -0.019474
212.488, -0.0193232
212.489, -0.0191718
212.49, -0.0190199
212.491, -0.0188674
212.492, -0.0187141
212.493, -0.0185591
212.494, -0.0184025
212.495, -0.0182447
212.496, -0.0180857
212.497, -0.0179258
212.498, -0.0177649
212.499, -0.0176033
212.5, -0.0174411
212.501, -0.0172781
212.502, -0.0171147
212.503, -0.0169506
212.504, -0.0167862
212.505, -0.0166213
212.506, -0.0164556
212.507, -0.0162882
212.508, -0.0161234
212.509, -0.0159606
212.51, -0.0157995
212.511, -0.0156396
212.512, -0.0154809
212.513, -0.015323
212.514, -0.0151654
212.515, -0.0150081
212.516, -0.014851
212.517, -0.0146941
212.518, -0.0145374
212.519, -0.0143808
212.52, -0.0142243
212.521, -0.014068
212.522, -0.0139104
212.523, -0.0137518
212.524, -0.0135924
212.525, -0.0134323
212.526, -0.0132718
212.527, -0.013111
212.528, -0.0129497
212.529, -0.0127883
212.53, -0.0126268
212.531, -0.0124654
212.532, -0.0123041
212.533, -0.0121431
212.534, -0.0119825
212.535, -0.011822
212.536, -0.0116618
212.537, -0.011502
212.538, -0.0113426
212.539, -0.0111838
212.54, -0.0110255
212.541, -0.0108677
212.542, -0.0107105
212.543, -0.0105547
212.544, -0.0104016
