sim_time, big_dog?world_angular_velocity/y
211.456, 0.0554381
211.457, 0.0565436
211.458, 0.0574787
211.459, 0.05827
211.46, 0.058933
211.461, 0.0597343
211.462, 0.0604162
211.463, 0.0609962
211.464, 0.0614889
211.465, 0.0619067
211.466, 0.0864542
211.467, 0.108334
211.468, 0.127773
211.469, 0.145242
211.47, 0.160354
211.471, 0.173629
211.472, 0.185259
211.473, 0.195419
211.474, 0.204269
211.475, 0.211956
211.476, 0.218613
211.477, 0.212918
211.478, 0.226214
211.479, 0.245364
211.48, 0.26633
211.481, 0.287885
211.482, 0.311412
211.483, 0.33215
211.484, 0.348982
211.485, 0.364454
211.486, 0.379144
211.487, 0.393401
211.488, 0.407329
211.489, 0.420975
211.49, 0.435252
211.491, 0.448997
211.492, 0.462416
211.493, 0.475534
211.494, 0.488901
211.495, 0.50193
211.496, 0.514649
211.497, 0.52708
211.498, 0.539246
211.499, 0.551164
211.5, 0.551587
211.501, 0.55308
211.502, 0.555112
211.503, 0.557156
211.504, 0.559175
211.505, 0.561853
211.506, 0.564419
211.507, 0.566843
211.508, 0.569822
211.509, 0.572584
211.51, 0.575157
211.511, 0.578217
211.512, 0.579039
211.513, 0.580134
211.514, 0.58146
211.515, 0.583486
211.516, 0.585497
211.517, 0.587582
211.518, 0.589729
211.519, 0.591925
211.52, 0.594159
211.521, 0.596423
211.522, 0.598709
211.523, 0.60101
211.524, 0.603319
211.525, 0.605632
211.526, 0.607945
211.527, 0.610252
211.528, 0.612551
211.529, 0.614839
211.53, 0.617113
211.531, 0.619371
211.532, 0.621611
211.533, 0.624892
211.534, 0.629067
211.535, 0.632861
211.536, 0.636333
211.537, 0.639529
211.538, 0.64249
211.539, 0.645249
211.54, 0.647835
211.541, 0.651084
211.542, 0.654036
211.543, 0.656654
211.544, 0.659963
211.545, 0.662965
211.546, 0.665707
211.547, 0.668226
211.548, 0.670554
211.549, 0.673548
211.55, 0.676598
211.551, 0.679694
211.552, 0.682819
211.553, 0.685963
211.554, 0.689116
211.555, 0.69227
211.556, 0.695419
211.557, 0.698554
211.558, 0.701671
211.559, 0.704764
211.56, 0.707831
211.561, 0.710866
211.562, 0.713867
211.563, 0.716832
211.564, 0.692346
211.565, 0.669621
211.566, 0.647891
211.567, 0.626847
211.568, 0.608812
211.569, 0.590737
211.57, 0.572683
211.571, 0.554698
211.572, 0.536823
211.573, 0.519086
211.574, 0.501509
211.575, 0.484107
211.576, 0.466892
211.577, 0.449871
211.578, 0.431776
211.579, 0.41609
211.58, 0.400459
211.581, 0.384912
211.582, 0.36947
211.583, 0.354147
211.584, 0.336547
211.585, 0.319875
211.586, 0.305183
211.587, 0.290943
211.588, 0.277406
211.589, 0.264449
211.59, 0.251981
211.591, 0.239927
211.592, 0.228228
211.593, 0.216965
211.594, 0.205946
211.595, 0.195146
211.596, 0.184544
211.597, 0.173402
211.598, 0.163424
211.599, 0.153563
211.6, 0.143816
211.601, 0.13477
211.602, 0.122467
211.603, 0.110153
211.604, 0.0979232
211.605, 0.0858341
211.606, 0.0742362
211.607, 0.0627309
211.608, 0.051348
211.609, 0.039968
211.61, 0.0287019
211.611, 0.0175593
211.612, 0.00670522
211.613, -0.00401794
211.614, -0.0146115
211.615, -0.025077
211.616, -0.0354163
211.617, -0.045712
211.618, -0.0562941
211.619, -0.0660353
211.62, -0.0756824
211.621, -0.0852349
211.622, -0.0946921
211.623, -0.10379
211.624, -0.112534
211.625, -0.120966
211.626, -0.129137
211.627, -0.137086
211.628, -0.144634
211.629, -0.152056
211.63, -0.159364
211.631, -0.166569
211.632, -0.173682
211.633, -0.18071
211.634, -0.18766
211.635, -0.194537
211.636, -0.201347
211.637, -0.208093
211.638, -0.215881
211.639, -0.219092
211.64, -0.222699
211.641, -0.226382
211.642, -0.230025
211.643, -0.233598
211.644, -0.237098
211.645, -0.240526
211.646, -0.24389
211.647, -0.247193
211.648, -0.250441
211.649, -0.253633
211.65, -0.25678
211.651, -0.259957
211.652, -0.26308
211.653, -0.266153
211.654, -0.267413
211.655, -0.270324
211.656, -0.274238
211.657, -0.27663
211.658, -0.279004
211.659, -0.281573
211.66, -0.284033
211.661, -0.286456
211.662, -0.288958
211.663, -0.291416
211.664, -0.294092
211.665, -0.296697
211.666, -0.299243
211.667, -0.301738
211.668, -0.30419
211.669, -0.297846
211.67, -0.292327
211.671, -0.287302
211.672, -0.282939
211.673, -0.278584
211.674, -0.274246
211.675, -0.269905
211.676, -0.265581
211.677, -0.2611
211.678, -0.257112
211.679, -0.25312
211.68, -0.249132
211.681, -0.245152
211.682, -0.241188
211.683, -0.237244
211.684, -0.234236
211.685, -0.231505
211.686, -0.228512
211.687, -0.225635
211.688, -0.222644
211.689, -0.219562
211.69, -0.22216
211.691, -0.224451
211.692, -0.225808
211.693, -0.224873
211.694, -0.223979
211.695, -0.223133
211.696, -0.222339
211.697, -0.25222
211.698, -0.278563
211.699, -0.303085
211.7, -0.321372
211.701, -0.34162
211.702, -0.36219
211.703, -0.382699
211.704, -0.402627
211.705, -0.422763
211.706, -0.442412
211.707, -0.461564
211.708, -0.481119
211.709, -0.500246
211.71, -0.519223
211.711, -0.538487
211.712, -0.557409
211.713, -0.576047
211.714, -0.595358
211.715, -0.614362
211.716, -0.633081
211.717, -0.646279
211.718, -0.665693
211.719, -0.682132
211.72, -0.697212
211.721, -0.711478
211.722, -0.725176
211.723, -0.739567
211.724, -0.753401
211.725, -0.766734
211.726, -0.779614
211.727, -0.792271
211.728, -0.805286
211.729, -0.817828
211.73, -0.829942
211.731, -0.841654
211.732, -0.853008
211.733, -0.864031
211.734, -0.874747
211.735, -0.88518
211.736, -0.895349
211.737, -0.905275
211.738, -0.914972
211.739, -0.924457
211.74, -0.935057
211.741, -0.945289
211.742, -0.955185
211.743, -0.964775
211.744, -0.974084
211.745, -0.983135
211.746, -0.991947
211.747, -1.00054
211.748, -1.00893
211.749, -1.0129
211.75, -1.01742
211.751, -1.02244
211.752, -1.02787
211.753, -1.03366
211.754, -1.03976
211.755, -1.02131
211.756, -1.00487
211.757, -0.989059
211.758, -0.974294
211.759, -0.960332
211.76, -0.947099
211.761, -0.934455
211.762, -0.922392
211.763, -0.910828
211.764, -0.899706
211.765, -0.89131
211.766, -0.884477
211.767, -0.877414
211.768, -0.870762
211.769, -0.863868
211.77, -0.856781
211.771, -0.849538
211.772, -0.842328
211.773, -0.834988
211.774, -0.828124
211.775, -0.821096
211.776, -0.814485
211.777, -0.80768
211.778, -0.800719
211.779, -0.793634
211.78, -0.786452
211.781, -0.778367
211.782, -0.770282
211.783, -0.762185
211.784, -0.754079
211.785, -0.746522
211.786, -0.73895
211.787, -0.735524
211.788, -0.732804
211.789, -0.729559
211.79, -0.725866
211.791, -0.721795
211.792, -0.717595
211.793, -0.713203
211.794, -0.709072
211.795, -0.704612
211.796, -0.699881
211.797, -0.694926
211.798, -0.68989
211.799, -0.684684
211.8, -0.679342
211.801, -0.673884
211.802, -0.66822
211.803, -0.662302
211.804, -0.65676
211.805, -0.651108
211.806, -0.64565
211.807, -0.6401
211.808, -0.634489
211.809, -0.62884
211.81, -0.623172
211.811, -0.614333
211.812, -0.606328
211.813, -0.599041
211.814, -0.592753
211.815, -0.586939
211.816, -0.581464
211.817, -0.576285
211.818, -0.571682
211.819, -0.567225
211.82, -0.562906
211.821, -0.558777
211.822, -0.554751
211.823, -0.550823
211.824, -0.546986
211.825, -0.543232
211.826, -0.538704
211.827, -0.53411
211.828, -0.529916
211.829, -0.525746
211.83, -0.521622
211.831, -0.517611
211.832, -0.513865
211.833, -0.510179
211.834, -0.506505
211.835, -0.502858
211.836, -0.499245
211.837, -0.495674
211.838, -0.492148
211.839, -0.488668
211.84, -0.483497
211.841, -0.479274
211.842, -0.476128
211.843, -0.473489
211.844, -0.471337
211.845, -0.469501
211.846, -0.467924
211.847, -0.466561
211.848, -0.465372
211.849, -0.464328
211.85, -0.463402
211.851, -0.461301
211.852, -0.461263
211.853, -0.461387
211.854, -0.461476
211.855, -0.461572
211.856, -0.461685
211.857, -0.461955
211.858, -0.462256
211.859, -0.462537
211.86, -0.462846
211.861, -0.463134
211.862, -0.463409
211.863, -0.463673
211.864, -0.46393
211.865, -0.464154
211.866, -0.464362
211.867, -0.464557
211.868, -0.464742
211.869, -0.464985
211.87, -0.46522
211.871, -0.465421
211.872, -0.465665
211.873, -0.469531
211.874, -0.473862
211.875, -0.478885
211.876, -0.483618
211.877, -0.488201
211.878, -0.49254
211.879, -0.496669
211.88, -0.500594
211.881, -0.504332
211.882, -0.507899
211.883, -0.511297
211.884, -0.51455
211.885, -0.517661
211.886, -0.52065
211.887, -0.523525
211.888, -0.526295
211.889, -0.528968
211.89, -0.531549
211.891, -0.535874
211.892, -0.539956
211.893, -0.543877
211.894, -0.547684
211.895, -0.551394
211.896, -0.555015
211.897, -0.558553
211.898, -0.562013
211.899, -0.565398
211.9, -0.569534
211.901, -0.572609
211.902, -0.575688
211.903, -0.578854
211.904, -0.5821
211.905, -0.585412
211.906, -0.588675
211.907, -0.591997
211.908, -0.595289
211.909, -0.598626
211.91, -0.601872
211.911, -0.605161
211.912, -0.608481
211.913, -0.611728
211.914, -0.614999
211.915, -0.618285
211.916, -0.621574
211.917, -0.626111
211.918, -0.630473
211.919, -0.634817
211.92, -0.639139
211.921, -0.645492
211.922, -0.651752
211.923, -0.657656
211.924, -0.663436
211.925, -0.669018
211.926, -0.67441
211.927, -0.6797
211.928, -0.684969
211.929, -0.690967
211.93, -0.697002
211.931, -0.703069
211.932, -0.709151
211.933, -0.715228
211.934, -0.721284
211.935, -0.727306
211.936, -0.733283
211.937, -0.739207
211.938, -0.700832
211.939, -0.677472
211.94, -0.655568
211.941, -0.63666
211.942, -0.61486
211.943, -0.568571
211.944, -0.526514
211.945, -0.487437
211.946, -0.452222
211.947, -0.420571
211.948, -0.403037
211.949, -0.366013
211.95, -0.328494
211.951, -0.292603
211.952, -0.257991
211.953, -0.224866
211.954, -0.193185
211.955, -0.162795
211.956, -0.133555
211.957, -0.105336
211.958, -0.078028
211.959, -0.0515307
211.96, -0.0257578
211.961, -0.000632922
211.962, 0.0239108
211.963, 0.0479323
211.964, 0.0714834
211.965, 0.0946096
211.966, 0.119223
211.967, 0.143649
211.968, 0.166835
211.969, 0.18953
211.97, 0.211788
211.971, 0.23453
211.972, 0.258906
211.973, 0.282689
211.974, 0.305991
211.975, 0.328887
211.976, 0.351427
211.977, 0.363044
211.978, 0.375002
211.979, 0.385426
211.98, 0.397337
211.981, 0.410727
211.982, 0.425131
211.983, 0.440384
211.984, 0.456349
211.985, 0.472906
211.986, 0.491352
211.987, 0.510086
211.988, 0.529036
211.989, 0.550743
211.99, 0.571398
211.991, 0.59181
211.992, 0.612009
211.993, 0.632023
211.994, 0.652075
211.995, 0.671995
211.996, 0.691744
211.997, 0.71134
211.998, 0.730798
211.999, 0.75013
212, 0.769346
212.001, 0.788962
212.002, 0.814738
212.003, 0.839506
212.004, 0.863687
212.005, 0.887158
212.006, 0.910051
212.007, 0.932468
212.008, 0.954493
212.009, 0.976194
212.01, 0.997623
212.011, 1.01882
212.012, 1.03983
212.013, 1.05477
212.014, 1.06732
212.015, 1.08236
212.016, 1.0993
212.017, 1.11787
212.018, 1.13663
212.019, 1.15554
212.02, 1.17458
212.021, 1.19373
212.022, 1.21296
212.023, 1.23226
212.024, 1.25161
212.025, 1.271
212.026, 1.29051
212.027, 1.31061
212.028, 1.33085
212.029, 1.35094
212.03, 1.37089
212.031, 1.39071
212.032, 1.41043
212.033, 1.43005
212.034, 1.44958
212.035, 1.46936
212.036, 1.48896
212.037, 1.50411
212.038, 1.51786
212.039, 1.53056
212.04, 1.54247
212.041, 1.5538
212.042, 1.56472
212.043, 1.57536
212.044, 1.58581
212.045, 1.59621
212.046, 1.60863
212.047, 1.62059
212.048, 1.63304
212.049, 1.64589
212.05, 1.65903
212.051, 1.67239
212.052, 1.68129
212.053, 1.69684
212.054, 1.70664
212.055, 1.71733
212.056, 1.72804
212.057, 1.73775
212.058, 1.74669
212.059, 1.75486
212.06, 1.76289
212.061, 1.77098
212.062, 1.77856
212.063, 1.78573
212.064, 1.79252
212.065, 1.79889
212.066, 1.77515
212.067, 1.74118
212.068, 1.7105
212.069, 1.68046
212.07, 1.65094
212.071, 1.62181
212.072, 1.59308
212.073, 1.56472
212.074, 1.53769
212.075, 1.51095
212.076, 1.48453
212.077, 1.45797
212.078, 1.43162
212.079, 1.41396
212.08, 1.3885
212.081, 1.36484
212.082, 1.34267
212.083, 1.32173
212.084, 1.29743
212.085, 1.27419
212.086, 1.25184
212.087, 1.23026
212.088, 1.20932
212.089, 1.18895
212.09, 1.16908
212.091, 1.15016
212.092, 1.1333
212.093, 1.1165
212.094, 1.09979
212.095, 1.0829
212.096, 1.06649
212.097, 1.05011
212.098, 1.03376
212.099, 1.01747
212.1, 1.00124
212.101, 0.985087
212.102, 0.96902
212.103, 0.953046
212.104, 0.937171
212.105, 0.920475
212.106, 0.905889
212.107, 0.891255
212.108, 0.876599
212.109, 0.86755
212.11, 0.857907
212.111, 0.847803
212.112, 0.837331
212.113, 0.826573
212.114, 0.808031
212.115, 0.789676
212.116, 0.771456
212.117, 0.753937
212.118, 0.73672
212.119, 0.719533
212.12, 0.702629
212.121, 0.685781
212.122, 0.66901
212.123, 0.652332
212.124, 0.635672
212.125, 0.619427
212.126, 0.603282
212.127, 0.587245
212.128, 0.571324
212.129, 0.55053
212.13, 0.530039
212.131, 0.509866
212.132, 0.490023
212.133, 0.470499
212.134, 0.448889
212.135, 0.428671
212.136, 0.409377
212.137, 0.390869
212.138, 0.373
212.139, 0.35566
212.14, 0.338732
212.141, 0.322258
212.142, 0.306193
212.143, 0.29044
212.144, 0.27501
212.145, 0.259861
212.146, 0.248167
212.147, 0.22905
212.148, 0.210166
212.149, 0.191683
212.15, 0.173616
212.151, 0.155941
212.152, 0.138628
212.153, 0.121349
212.154, 0.104426
212.155, 0.0863107
212.156, 0.0690654
212.157, 0.0525059
212.158, 0.0366275
212.159, 0.0211585
212.16, 0.00986534
212.161, -0.00828909
212.162, -0.0310168
212.163, -0.0534559
212.164, -0.0758361
212.165, -0.0974464
212.166, -0.118566
212.167, -0.13892
212.168, -0.158555
212.169, -0.177652
212.17, -0.190671
212.171, -0.203422
212.172, -0.216049
212.173, -0.228406
212.174, -0.239433
212.175, -0.2508
212.176, -0.262467
212.177, -0.273846
212.178, -0.284934
212.179, -0.295941
212.18, -0.30686
212.181, -0.317478
212.182, -0.328031
212.183, -0.338301
212.184, -0.34921
212.185, -0.359753
212.186, -0.366557
212.187, -0.373503
212.188, -0.400156
212.189, -0.407701
212.19, -0.413849
212.191, -0.419273
212.192, -0.425229
212.193, -0.430448
212.194, -0.435754
212.195, -0.44045
212.196, -0.444652
212.197, -0.486363
212.198, -0.521418
212.199, -0.552224
212.2, -0.571343
212.201, -0.609116
212.202, -0.645903
212.203, -0.680059
212.204, -0.712729
212.205, -0.744492
212.206, -0.774722
212.207, -0.804318
212.208, -0.833276
212.209, -0.860977
212.21, -0.88752
212.211, -0.913
212.212, -0.918727
212.213, -0.925853
212.214, -0.932693
212.215, -0.939135
212.216, -0.945538
212.217, -0.9515
212.218, -0.957052
212.219, -0.962227
212.22, -0.967054
212.221, -0.971562
212.222, -0.975775
212.223, -0.979716
212.224, -0.983406
212.225, -0.986863
212.226, -0.991578
212.227, -0.995886
212.228, -0.999826
212.229, -1.00343
212.23, -1.00673
212.231, -1.01196
212.232, -1.01661
212.233, -1.02258
212.234, -1.0282
212.235, -1.01944
212.236, -1.01252
212.237, -1.00806
212.238, -1.00466
212.239, -1.00215
212.24, -1.00039
212.241, -0.999271
212.242, -0.998684
212.243, -0.998542
212.244, -0.998772
212.245, -0.999308
212.246, -1.00323
212.247, -0.985035
212.248, -0.971516
212.249, -0.958361
212.25, -0.945493
212.251, -0.934538
212.252, -0.923935
212.253, -0.913199
212.254, -0.902409
212.255, -0.89224
212.256, -0.881952
212.257, -0.871574
212.258, -0.861131
212.259, -0.850644
212.26, -0.840132
212.261, -0.82961
212.262, -0.819092
212.263, -0.80859
212.264, -0.798114
212.265, -0.788375
212.266, -0.777738
212.267, -0.767258
212.268, -0.757814
212.269, -0.748456
212.27, -0.739762
212.271, -0.731118
212.272, -0.722553
212.273, -0.714088
212.274, -0.705736
212.275, -0.697504
212.276, -0.689399
212.277, -0.681419
212.278, -0.673566
212.279, -0.665835
212.28, -0.661303
212.281, -0.656162
212.282, -0.650726
212.283, -0.645153
212.284, -0.639764
212.285, -0.634293
212.286, -0.630101
212.287, -0.625738
212.288, -0.621616
212.289, -0.617215
212.29, -0.612833
212.291, -0.604716
212.292, -0.597328
212.293, -0.590572
212.294, -0.584351
212.295, -0.574944
212.296, -0.566956
212.297, -0.560149
212.298, -0.555512
212.299, -0.551425
212.3, -0.547796
212.301, -0.544549
212.302, -0.541618
212.303, -0.538951
212.304, -0.536135
212.305, -0.534668
212.306, -0.533064
212.307, -0.532111
212.308, -0.530995
212.309, -0.530099
212.31, -0.529049
212.311, -0.527886
212.312, -0.526805
212.313, -0.525945
212.314, -0.52494
212.315, -0.523756
212.316, -0.522785
212.317, -0.522011
212.318, -0.521087
212.319, -0.52005
212.32, -0.518926
212.321, -0.516845
212.322, -0.517184
212.323, -0.518236
212.324, -0.51914
212.325, -0.519977
212.326, -0.520779
212.327, -0.521548
212.328, -0.522278
212.329, -0.522966
212.33, -0.52361
212.331, -0.525635
212.332, -0.527277
212.333, -0.52862
212.334, -0.529728
212.335, -0.530649
212.336, -0.531421
212.337, -0.532072
212.338, -0.532978
212.339, -0.533719
212.34, -0.534987
212.341, -0.535993
212.342, -0.536899
212.343, -0.53762
212.344, -0.538197
212.345, -0.538657
212.346, -0.539024
212.347, -0.539315
212.348, -0.539541
212.349, -0.539713
212.35, -0.539839
212.351, -0.539924
212.352, -0.540175
212.353, -0.540348
212.354, -0.540453
212.355, -0.540507
212.356, -0.540514
212.357, -0.541455
212.358, -0.542148
212.359, -0.542645
212.36, -0.540016
212.361, -0.538366
212.362, -0.53751
212.363, -0.537277
212.364, -0.535995
212.365, -0.536211
212.366, -0.537139
212.367, -0.538179
212.368, -0.539379
212.369, -0.54066
212.37, -0.542006
212.371, -0.543403
212.372, -0.544836
212.373, -0.546639
212.374, -0.548386
212.375, -0.550084
212.376, -0.551739
212.377, -0.553355
212.378, -0.554857
212.379, -0.556446
212.38, -0.558029
212.381, -0.559567
212.382, -0.56106
212.383, -0.56251
212.384, -0.566724
212.385, -0.571304
212.386, -0.575622
212.387, -0.579681
212.388, -0.583504
212.389, -0.587143
212.39, -0.590613
212.391, -0.593928
212.392, -0.597085
212.393, -0.600113
212.394, -0.603021
212.395, -0.605817
212.396, -0.608442
212.397, -0.61098
212.398, -0.613434
212.399, -0.616295
212.4, -0.619228
212.401, -0.622216
212.402, -0.625232
212.403, -0.628256
212.404, -0.630645
212.405, -0.63313
212.406, -0.635683
212.407, -0.638279
212.408, -0.640898
212.409, -0.643526
212.41, -0.64615
212.411, -0.649547
212.412, -0.652834
212.413, -0.656053
212.414, -0.658546
212.415, -0.661109
212.416, -0.663621
212.417, -0.666182
212.418, -0.668561
212.419, -0.670994
212.42, -0.675489
212.421, -0.680048
212.422, -0.683905
212.423, -0.68779
212.424, -0.691685
212.425, -0.695441
212.426, -0.699203
212.427, -0.702966
212.428, -0.706708
212.429, -0.710421
212.43, -0.714097
212.431, -0.717732
212.432, -0.72085
212.433, -0.722954
212.434, -0.725239
212.435, -0.727665
212.436, -0.7302
212.437, -0.732817
212.438, -0.735492
212.439, -0.736504
212.44, -0.740586
212.441, -0.708449
212.442, -0.677419
212.443, -0.648261
212.444, -0.626492
212.445, -0.607518
212.446, -0.59022
212.447, -0.575131
212.448, -0.562137
212.449, -0.550196
212.45, -0.540052
212.451, -0.531262
212.452, -0.52364
212.453, -0.516785
212.454, -0.510839
212.455, -0.505679
212.456, -0.501203
212.457, -0.474394
212.458, -0.433158
212.459, -0.393222
212.46, -0.354848
212.461, -0.317952
212.462, -0.280058
212.463, -0.243946
212.464, -0.216401
212.465, -0.188746
212.466, -0.161281
212.467, -0.134021
212.468, -0.106976
212.469, -0.0801536
212.47, -0.0535546
212.471, -0.025637
212.472, 0.00182982
212.473, 0.0288802
212.474, 0.0555458
212.475, 0.0823759
212.476, 0.108797
212.477, 0.135368
212.478, 0.161514
212.479, 0.187274
212.48, 0.212681
212.481, 0.238848
212.482, 0.264591
212.483, 0.289903
212.484, 0.314827
212.485, 0.339786
212.486, 0.364525
212.487, 0.388933
212.488, 0.413002
212.489, 0.436762
212.49, 0.460242
212.491, 0.483466
212.492, 0.512921
212.493, 0.541944
212.494, 0.570188
212.495, 0.597769
212.496, 0.624772
212.497, 0.651267
212.498, 0.677312
212.499, 0.702958
212.5, 0.728246
212.501, 0.753213
212.502, 0.77789
212.503, 0.802304
212.504, 0.826478
212.505, 0.852619
212.506, 0.87979
212.507, 0.892946
212.508, 0.900291
212.509, 0.90986
212.51, 0.921308
212.511, 0.934519
212.512, 0.949051
212.513, 0.964696
212.514, 0.982427
212.515, 1.00074
212.516, 1.01953
212.517, 1.03873
212.518, 1.05827
212.519, 1.07807
212.52, 1.09811
212.521, 1.11832
212.522, 1.14877
212.523, 1.17829
212.524, 1.20721
212.525, 1.23565
212.526, 1.26415
212.527, 1.29276
212.528, 1.32086
212.529, 1.34853
212.53, 1.37637
212.531, 1.40379
212.532, 1.43084
212.533, 1.45757
212.534, 1.48401
212.535, 1.51101
212.536, 1.53782
212.537, 1.56427
212.538, 1.59076
212.539, 1.61736
212.54, 1.64469
212.541, 1.67149
212.542, 1.69782
212.543, 1.72442
212.544, 1.75164
212.545, 1.77877
212.546, 1.80578
212.547, 1.83295
212.548, 1.86151
212.549, 1.88959
212.55, 1.91724
212.551, 1.94449
212.552, 1.9714
212.553, 1.998
212.554, 2.0243
212.555, 2.05033
212.556, 2.07611
212.557, 2.05796
212.558, 2.04258
212.559, 2.02928
212.56, 2.01796
212.561, 2.00797
212.562, 2.00286
212.563, 1.99908
212.564, 1.99661
212.565, 1.99539
212.566, 1.99508
212.567, 1.9964
212.568, 1.99861
212.569, 2.01867
212.57, 2.00088
212.571, 1.97681
212.572, 1.95187
212.573, 1.92628
212.574, 1.90065
212.575, 1.86992
212.576, 1.84308
212.577, 1.81802
212.578, 1.79583
212.579, 1.77501
212.58, 1.75517
212.581, 1.73609
212.582, 1.718
212.583, 1.70072
212.584, 1.68393
212.585, 1.6679
212.586, 1.65197
212.587, 1.63616
212.588, 1.62046
212.589, 1.60488
212.59, 1.58943
212.591, 1.5741
212.592, 1.55891
212.593, 1.54386
212.594, 1.52894
212.595, 1.51093
212.596, 1.4928
212.597, 1.47494
212.598, 1.45732
212.599, 1.4399
212.6, 1.42794
212.601, 1.41449
212.602, 1.40099
212.603, 1.38749
212.604, 1.37308
212.605, 1.36111
212.606, 1.34899
212.607, 1.33679
212.608, 1.32455
212.609, 1.31274
212.61, 1.30087
212.611, 1.28897
212.612, 1.27708
212.613, 1.2661
212.614, 1.25502
212.615, 1.24387
212.616, 1.23267
212.617, 1.22243
212.618, 1.21124
212.619, 1.19994
212.62, 1.18858
212.621, 1.1772
212.622, 1.16638
212.623, 1.15557
212.624, 1.14478
212.625, 1.13637
212.626, 1.12826
212.627, 1.12081
212.628, 1.11346
212.629, 1.10617
212.63, 1.09892
212.631, 1.0917
212.632, 1.0845
212.633, 1.0773
212.634, 1.06988
212.635, 1.06212
212.636, 1.05433
212.637, 1.04663
212.638, 1.03904
212.639, 1.03158
212.64, 1.02423
212.641, 1.01624
212.642, 1.0095
212.643, 1.00268
212.644, 0.996009
212.645, 0.989377
212.646, 0.982784
212.647, 0.976229
212.648, 0.969712
212.649, 0.963232
212.65, 0.956789
212.651, 0.950384
212.652, 0.944014
212.653, 0.937682
212.654, 0.931385
212.655, 0.925123
212.656, 0.918898
212.657, 0.91212
212.658, 0.905879
212.659, 0.900093
212.66, 0.894678
212.661, 0.889355
212.662, 0.892974
212.663, 0.877988
212.664, 0.86238
212.665, 0.847025
212.666, 0.832208
212.667, 0.817338
212.668, 0.802981
212.669, 0.789112
212.67, 0.775699
212.671, 0.762712
212.672, 0.743224
212.673, 0.724236
212.674, 0.705468
212.675, 0.687438
212.676, 0.670221
212.677, 0.653258
212.678, 0.63698
212.679, 0.621347
212.68, 0.606322
212.681, 0.591867
212.682, 0.577946
212.683, 0.564523
212.684, 0.551569
212.685, 0.539054
212.686, 0.527077
212.687, 0.515481
212.688, 0.50424
212.689, 0.488156
212.69, 0.471524
212.691, 0.455741
212.692, 0.440771
212.693, 0.426588
212.694, 0.413152
212.695, 0.400423
212.696, 0.310006
212.697, 0.223383
212.698, 0.149847
212.699, 0.0828097
212.7, 0.0196301
212.701, -0.0384208
212.702, -0.0924038
212.703, -0.144112
212.704, -0.192636
212.705, -0.238437
212.706, -0.281888
212.707, -0.324113
212.708, -0.36446
212.709, -0.403177
212.71, -0.440475
212.711, -0.476534
212.712, -0.511508
212.713, -0.54553
212.714, -0.578713
212.715, -0.613283
212.716, -0.646128
212.717, -0.678064
212.718, -0.708487
212.719, -0.717997
212.72, -0.729698
212.721, -0.743297
212.722, -0.758541
212.723, -0.776345
212.724, -0.79519
212.725, -0.819035
212.726, -0.842123
212.727, -0.865478
212.728, -0.88906
212.729, -0.912831
212.73, -0.936759
212.731, -0.960814
212.732, -0.981828
212.733, -1.00802
212.734, -1.03224
212.735, -1.05603
212.736, -1.07143
212.737, -1.10216
212.738, -1.12922
212.739, -1.16076
212.74, -1.18983
212.741, -1.21762
212.742, -1.24515
212.743, -1.27159
212.744, -1.29707
212.745, -1.3229
212.746, -1.34777
212.747, -1.37176
212.748, -1.39495
212.749, -1.41742
212.75, -1.43923
212.751, -1.462
212.752, -1.48613
212.753, -1.50339
212.754, -1.52396
212.755, -1.5442
212.756, -1.56494
212.757, -1.58529
212.758, -1.60528
212.759, -1.62493
212.76, -1.64426
212.761, -1.66327
212.762, -1.68199
212.763, -1.70043
212.764, -1.71859
212.765, -1.73649
212.766, -1.75413
212.767, -1.77153
212.768, -1.79063
212.769, -1.80918
212.77, -1.82725
212.771, -1.84487
212.772, -1.85121
212.773, -1.86179
212.774, -1.84401
212.775, -1.82777
212.776, -1.81173
212.777, -1.796
212.778, -1.78009
212.779, -1.76472
212.78, -1.74914
212.781, -1.73337
212.782, -1.71748
212.783, -1.7015
212.784, -1.68752
212.785, -1.6732
212.786, -1.65858
212.787, -1.64372
212.788, -1.6287
212.789, -1.61355
212.79, -1.59834
212.791, -1.57909
212.792, -1.56126
212.793, -1.54467
212.794, -1.51262
212.795, -1.49142
212.796, -1.47081
212.797, -1.45077
212.798, -1.43126
212.799, -1.41217
212.8, -1.39503
212.801, -1.37799
212.802, -1.36108
212.803, -1.34433
212.804, -1.32773
212.805, -1.3113
212.806, -1.29504
212.807, -1.27895
212.808, -1.26303
212.809, -1.24727
212.81, -1.23168
212.811, -1.21626
212.812, -1.20406
212.813, -1.19137
212.814, -1.17832
212.815, -1.16501
212.816, -1.15154
212.817, -1.13926
212.818, -1.12663
212.819, -1.11376
212.82, -1.10149
212.821, -1.08893
212.822, -1.07639
212.823, -1.06374
212.824, -1.03522
212.825, -1.01566
212.826, -0.998079
212.827, -0.982192
212.828, -0.967721
212.829, -0.954439
212.83, -0.934772
212.831, -0.915248
212.832, -0.896715
212.833, -0.879036
212.834, -0.862093
212.835, -0.845791
212.836, -0.83005
212.837, -0.814807
212.838, -0.800007
212.839, -0.78564
212.84, -0.772071
212.841, -0.75952
212.842, -0.74705
212.843, -0.734734
212.844, -0.722987
212.845, -0.711274
212.846, -0.699621
212.847, -0.688044
212.848, -0.676552
