sim_time, big_dog?world_angular_velocity/x
208.457, -0.0843574
208.458, -0.0963144
208.459, -0.102426
208.46, -0.106718
208.461, -0.110396
208.462, -0.111858
208.463, -0.113301
208.464, -0.114822
208.465, -0.116371
208.466, -0.118042
208.467, -0.119776
208.468, -0.121527
208.469, -0.123297
208.47, -0.123624
208.471, -0.124145
208.472, -0.124748
208.473, -0.125392
208.474, -0.126285
208.475, -0.126825
208.476, -0.127348
208.477, -0.128
208.478, -0.128673
208.479, -0.129388
208.48, -0.13012
208.481, -0.130868
208.482, -0.131632
208.483, -0.132411
208.484, -0.133206
208.485, -0.134017
208.486, -0.134741
208.487, -0.135495
208.488, -0.136277
208.489, -0.137084
208.49, -0.138122
208.491, -0.139142
208.492, -0.140194
208.493, -0.141247
208.494, -0.142304
208.495, -0.143219
208.496, -0.14407
208.497, -0.144958
208.498, -0.145881
208.499, -0.146834
208.5, -0.147815
208.501, -0.148822
208.502, -0.149852
208.503, -0.150904
208.504, -0.151977
208.505, -0.15307
208.506, -0.15418
208.507, -0.155308
208.508, -0.156452
208.509, -0.157612
208.51, -0.158786
208.511, -0.159974
208.512, -0.161171
208.513, -0.162383
208.514, -0.15972
208.515, -0.157474
208.516, -0.154721
208.517, -0.152084
208.518, -0.149499
208.519, -0.14676
208.52, -0.14378
208.521, -0.140857
208.522, -0.137772
208.523, -0.134787
208.524, -0.131891
208.525, -0.129075
208.526, -0.126332
208.527, -0.123657
208.528, -0.121043
208.529, -0.118486
208.53, -0.115983
208.531, -0.113885
208.532, -0.110953
208.533, -0.108117
208.534, -0.101687
208.535, -0.0956971
208.536, -0.0899161
208.537, -0.0834835
208.538, -0.0772183
208.539, -0.0710961
208.54, -0.0655329
208.541, -0.0598596
208.542, -0.054091
208.543, -0.0483287
208.544, -0.0426641
208.545, -0.0370894
208.546, -0.0315984
208.547, -0.0263255
208.548, -0.0207894
208.549, -0.0153416
208.55, -0.00997556
208.551, -0.00572771
208.552, -0.00144579
208.553, 0.00280224
208.554, 0.00699428
208.555, 0.0111263
208.556, 0.0151995
208.557, 0.017821
208.558, 0.0213514
208.559, 0.0248598
208.56, 0.0283491
208.561, 0.0319747
208.562, 0.0355788
208.563, 0.0392975
208.564, 0.0429691
208.565, 0.0465974
208.566, 0.0501857
208.567, 0.0537366
208.568, 0.0572527
208.569, 0.060736
208.57, 0.0641884
208.571, 0.0674918
208.572, 0.0707834
208.573, 0.0743324
208.574, 0.0781963
208.575, 0.0819842
208.576, 0.082954
208.577, 0.083338
208.578, 0.0838246
208.579, 0.0843441
208.58, 0.0848743
208.581, 0.0854735
208.582, 0.086067
208.583, 0.0866549
208.584, 0.0872377
208.585, 0.0878158
208.586, 0.0883899
208.587, 0.0889603
208.588, 0.0895276
208.589, 0.0900919
208.59, 0.0906537
208.591, 0.0912132
208.592, 0.090987
208.593, 0.0926278
208.594, 0.094155
208.595, 0.0955842
208.596, 0.0970091
208.597, 0.0979017
208.598, 0.0987613
208.599, 0.0996527
208.6, 0.100509
208.601, 0.101362
208.602, 0.102184
208.603, 0.102979
208.604, 0.103747
208.605, 0.104494
208.606, 0.10522
208.607, 0.103524
208.608, 0.102074
208.609, 0.100796
208.61, 0.0995294
208.611, 0.0982832
208.612, 0.0970228
208.613, 0.0957488
208.614, 0.094463
208.615, 0.0921623
208.616, 0.0899526
208.617, 0.0878197
208.618, 0.0857518
208.619, 0.0837194
208.62, 0.081741
208.621, 0.0798105
208.622, 0.0779112
208.623, 0.0760517
208.624, 0.0735906
208.625, 0.0712238
208.626, 0.0688502
208.627, 0.0664966
208.628, 0.0641559
208.629, 0.0618533
208.63, 0.0595558
208.631, 0.0572931
208.632, 0.0549212
208.633, 0.0525077
208.634, 0.0501259
208.635, 0.0477735
208.636, 0.0454491
208.637, 0.0431515
208.638, 0.0408798
208.639, 0.0391068
208.64, 0.0373151
208.641, 0.035487
208.642, 0.0335156
208.643, 0.0315985
208.644, 0.0297316
208.645, 0.0277088
208.646, 0.0257483
208.647, 0.0236959
208.648, 0.0217089
208.649, 0.0197808
208.65, 0.0179059
208.651, 0.0158372
208.652, 0.0138369
208.653, 0.011898
208.654, 0.00974751
208.655, 0.00755386
208.656, 0.00608024
208.657, 0.00462195
208.658, 0.00317817
208.659, 0.00174862
208.66, 0.00136572
208.661, 0.000867703
208.662, 0.000300357
208.663, -0.000313642
208.664, -0.000961805
208.665, -0.00163582
208.666, -0.00232951
208.667, -0.00366635
208.668, -0.00478282
208.669, -0.00566522
208.67, -0.00721305
208.671, -0.00864893
208.672, -0.0100829
208.673, -0.0114509
208.674, -0.0129939
208.675, -0.0144347
208.676, -0.0157867
208.677, -0.0170606
208.678, -0.0182655
208.679, -0.0189442
208.68, -0.019632
208.681, -0.0205537
208.682, -0.0214276
208.683, -0.0222587
208.684, -0.0230511
208.685, -0.0241677
208.686, -0.0252144
208.687, -0.0261997
208.688, -0.0271306
208.689, -0.0390424
208.69, -0.0387563
208.691, -0.0427555
208.692, -0.0497223
208.693, -0.0521308
208.694, -0.0534596
208.695, -0.0549944
208.696, -0.0564091
208.697, -0.0578603
208.698, -0.0594395
208.699, -0.0609978
208.7, -0.0626129
208.701, -0.0642102
208.702, -0.0658603
208.703, -0.067647
208.704, -0.0694776
208.705, -0.0712794
208.706, -0.0729309
208.707, -0.0748321
208.708, -0.0766996
208.709, -0.0785389
208.71, -0.0803542
208.711, -0.0821493
208.712, -0.0842268
208.713, -0.0863151
208.714, -0.088359
208.715, -0.0903652
208.716, -0.0917051
208.717, -0.0930867
208.718, -0.0945022
208.719, -0.0941727
208.72, -0.0940408
208.721, -0.0939821
208.722, -0.0941392
208.723, -0.0942901
208.724, -0.0944323
208.725, -0.0945663
208.726, -0.0946927
208.727, -0.0949392
208.728, -0.0951679
208.729, -0.0953819
208.73, -0.0955837
208.731, -0.0957756
208.732, -0.0959594
208.733, -0.0961365
208.734, -0.0963085
208.735, -0.0964763
208.736, -0.096641
208.737, -0.0960378
208.738, -0.0954868
208.739, -0.0949817
208.74, -0.0949112
208.741, -0.094836
208.742, -0.0947598
208.743, -0.0946853
208.744, -0.0946147
208.745, -0.0945496
208.746, -0.0944913
208.747, -0.0944408
208.748, -0.094399
208.749, -0.0943664
208.75, -0.0943435
208.751, -0.0943307
208.752, -0.0943281
208.753, -0.0943361
208.754, -0.0915069
208.755, -0.088176
208.756, -0.0850982
208.757, -0.0821553
208.758, -0.0792406
208.759, -0.0763381
208.76, -0.073454
208.761, -0.0705338
208.762, -0.0671617
208.763, -0.0637904
208.764, -0.0604763
208.765, -0.0572062
208.766, -0.0539801
208.767, -0.050794
208.768, -0.0476117
208.769, -0.0444544
208.77, -0.0412453
208.771, -0.0380783
208.772, -0.0349507
208.773, -0.0316891
208.774, -0.0284777
208.775, -0.0253128
208.776, -0.0221911
208.777, -0.0190694
208.778, -0.0159827
208.779, -0.0128105
208.78, -0.00969059
208.781, -0.00661745
208.782, -0.0035875
208.783, 0.000588307
208.784, 0.00461242
208.785, 0.00855506
208.786, 0.0124403
208.787, 0.0164665
208.788, 0.020431
208.789, 0.0243403
208.79, 0.0281997
208.791, 0.0328567
208.792, 0.0374767
208.793, 0.0419796
208.794, 0.046731
208.795, 0.0513534
208.796, 0.05586
208.797, 0.0602614
208.798, 0.0649156
208.799, 0.0694488
208.8, 0.0738723
208.801, 0.0781956
208.802, 0.0824271
208.803, 0.0866597
208.804, 0.0908056
208.805, 0.0948715
208.806, 0.0988861
208.807, 0.102361
208.808, 0.105806
208.809, 0.10771
208.81, 0.110059
208.811, 0.11239
208.812, 0.114822
208.813, 0.117176
208.814, 0.119458
208.815, 0.121672
208.816, 0.123824
208.817, 0.125918
208.818, 0.12796
208.819, 0.130544
208.82, 0.133026
208.821, 0.135416
208.822, 0.137724
208.823, 0.139957
208.824, 0.142332
208.825, 0.144624
208.826, 0.146841
208.827, 0.148995
208.828, 0.149759
208.829, 0.15059
208.83, 0.151473
208.831, 0.152529
208.832, 0.153608
208.833, 0.154706
208.834, 0.155819
208.835, 0.156945
208.836, 0.158081
208.837, 0.159224
208.838, 0.160375
208.839, 0.16153
208.84, 0.162689
208.841, 0.163851
208.842, 0.165015
208.843, 0.16618
208.844, 0.167346
208.845, 0.168513
208.846, 0.169679
208.847, 0.170846
208.848, 0.172011
208.849, 0.173176
208.85, 0.17434
208.851, 0.172131
208.852, 0.170252
208.853, 0.16849
208.854, 0.166766
208.855, 0.165058
208.856, 0.163356
208.857, 0.162464
208.858, 0.161496
208.859, 0.160383
208.86, 0.15915
208.861, 0.157082
208.862, 0.155062
208.863, 0.153084
208.864, 0.15114
208.865, 0.149229
208.866, 0.147347
208.867, 0.145492
208.868, 0.143655
208.869, 0.142101
208.87, 0.140542
208.871, 0.138979
208.872, 0.137415
208.873, 0.135948
208.874, 0.134473
208.875, 0.132988
208.876, 0.131522
208.877, 0.130052
208.878, 0.12858
208.879, 0.127106
208.88, 0.123427
208.881, 0.118702
208.882, 0.114248
208.883, 0.109934
208.884, 0.105713
208.885, 0.101541
208.886, 0.0974347
208.887, 0.0933879
208.888, 0.0893433
208.889, 0.0853544
208.89, 0.0814171
208.891, 0.077528
208.892, 0.0736842
208.893, 0.0698122
208.894, 0.0658973
208.895, 0.0620355
208.896, 0.0582229
208.897, 0.0544563
208.898, 0.0507329
208.899, 0.0470502
208.9, 0.0434507
208.901, 0.039872
208.902, 0.0362701
208.903, 0.0326994
208.904, 0.0291569
208.905, 0.0253961
208.906, 0.0216853
208.907, 0.0180209
208.908, 0.0143999
208.909, 0.0108197
208.91, 0.00787968
208.911, 0.00578599
208.912, 0.00363549
208.913, 0.00148627
208.914, -0.000637799
208.915, -0.00311348
208.916, -0.0055717
208.917, -0.0084805
208.918, -0.0102361
208.919, -0.0114513
208.92, -0.0122884
208.921, -0.0130511
208.922, -0.0137533
208.923, -0.0144065
208.924, -0.0150185
208.925, -0.0155957
208.926, -0.0161437
208.927, -0.0166672
208.928, -0.0171693
208.929, -0.0176525
208.93, -0.018119
208.931, -0.0185702
208.932, -0.0190182
208.933, -0.0194934
208.934, -0.0199531
208.935, -0.0215175
208.936, -0.0229502
208.937, -0.0289183
208.938, -0.0342577
208.939, -0.0390499
208.94, -0.0433602
208.941, -0.0472422
208.942, -0.0499602
208.943, -0.0524031
208.944, -0.0545928
208.945, -0.0565497
208.946, -0.0522358
208.947, -0.0582634
208.948, -0.0668967
208.949, -0.0753269
208.95, -0.0871523
208.951, -0.0990202
208.952, -0.110882
208.953, -0.12306
208.954, -0.135186
208.955, -0.14727
208.956, -0.159319
208.957, -0.171042
208.958, -0.185996
208.959, -0.194336
208.96, -0.198863
208.961, -0.202483
208.962, -0.205769
208.963, -0.208919
208.964, -0.212
208.965, -0.21504
208.966, -0.218439
208.967, -0.221774
208.968, -0.225054
208.969, -0.228287
208.97, -0.231479
208.971, -0.234636
208.972, -0.23776
208.973, -0.240857
208.974, -0.243929
208.975, -0.246978
208.976, -0.250007
208.977, -0.253018
208.978, -0.253535
208.979, -0.254338
208.98, -0.255274
208.981, -0.25622
208.982, -0.257154
208.983, -0.258075
208.984, -0.258981
208.985, -0.259876
208.986, -0.26076
208.987, -0.260288
208.988, -0.25992
208.989, -0.259652
208.99, -0.259523
208.991, -0.259471
208.992, -0.259488
208.993, -0.259502
208.994, -0.259718
208.995, -0.259978
208.996, -0.260278
208.997, -0.260615
208.998, -0.260988
208.999, -0.261393
209, -0.26183
209.001, -0.262296
209.002, -0.26279
209.003, -0.263287
209.004, -0.26386
209.005, -0.264455
209.006, -0.265071
209.007, -0.265708
209.008, -0.266365
209.009, -0.267006
209.01, -0.267727
209.011, -0.268464
209.012, -0.269217
209.013, -0.27001
209.014, -0.269807
209.015, -0.269691
209.016, -0.269652
209.017, -0.269682
209.018, -0.269773
209.019, -0.269922
209.02, -0.270196
209.021, -0.258911
209.022, -0.248807
209.023, -0.239137
209.024, -0.229652
209.025, -0.220228
209.026, -0.210872
209.027, -0.201575
209.028, -0.192331
209.029, -0.183137
209.03, -0.173987
209.031, -0.164855
209.032, -0.156009
209.033, -0.146667
209.034, -0.137408
209.035, -0.128175
209.036, -0.118612
209.037, -0.109162
209.038, -0.0997878
209.039, -0.0899289
209.04, -0.0798994
209.041, -0.0700468
209.042, -0.0606664
209.043, -0.0516311
209.044, -0.0423854
209.045, -0.0335164
209.046, -0.024318
209.047, -0.0152264
209.048, -0.00623115
209.049, 0.00267525
209.05, 0.0114991
209.051, 0.0202456
209.052, 0.0289195
209.053, 0.0375249
209.054, 0.0460652
209.055, 0.0537082
209.056, 0.063297
209.057, 0.0727164
209.058, 0.0819836
209.059, 0.0911699
209.06, 0.100728
209.061, 0.110116
209.062, 0.11935
209.063, 0.128702
209.064, 0.1379
209.065, 0.146957
209.066, 0.155884
209.067, 0.164541
209.068, 0.172253
209.069, 0.179946
209.07, 0.187614
209.071, 0.195258
209.072, 0.202876
209.073, 0.210466
209.074, 0.218029
209.075, 0.225563
209.076, 0.233069
209.077, 0.2333
209.078, 0.234232
209.079, 0.235462
209.08, 0.236833
209.081, 0.238288
209.082, 0.239804
209.083, 0.242414
209.084, 0.244964
209.085, 0.247463
209.086, 0.249917
209.087, 0.252332
209.088, 0.25439
209.089, 0.256459
209.09, 0.259253
209.091, 0.261974
209.092, 0.26463
209.093, 0.266982
209.094, 0.269861
209.095, 0.272659
209.096, 0.275388
209.097, 0.278055
209.098, 0.280933
209.099, 0.283734
209.1, 0.286466
209.101, 0.289136
209.102, 0.29175
209.103, 0.294314
209.104, 0.296686
209.105, 0.299109
209.106, 0.301481
209.107, 0.303596
209.108, 0.306134
209.109, 0.308598
209.11, 0.310996
209.111, 0.313336
209.112, 0.315623
209.113, 0.317863
209.114, 0.320061
209.115, 0.32222
209.116, 0.324344
209.117, 0.326437
209.118, 0.328501
209.119, 0.330538
209.12, 0.332552
209.121, 0.334543
209.122, 0.336514
209.123, 0.338466
209.124, 0.340063
209.125, 0.342421
209.126, 0.344716
209.127, 0.346957
209.128, 0.349148
209.129, 0.351297
209.13, 0.353407
209.131, 0.355332
209.132, 0.355833
209.133, 0.356467
209.134, 0.357207
209.135, 0.358034
209.136, 0.358936
209.137, 0.359901
209.138, 0.360921
209.139, 0.349208
209.14, 0.338819
209.141, 0.329003
209.142, 0.319412
209.143, 0.309975
209.144, 0.300684
209.145, 0.291391
209.146, 0.282188
209.147, 0.273077
209.148, 0.264015
209.149, 0.254839
209.15, 0.245771
209.151, 0.236801
209.152, 0.227912
209.153, 0.219099
209.154, 0.210359
209.155, 0.201688
209.156, 0.193083
209.157, 0.184542
209.158, 0.176063
209.159, 0.167644
209.16, 0.157788
209.161, 0.147483
209.162, 0.137548
209.163, 0.127524
209.164, 0.117713
209.165, 0.108093
209.166, 0.0986449
209.167, 0.0893534
209.168, 0.0794914
209.169, 0.0720532
209.17, 0.0645403
209.171, 0.0570157
209.172, 0.0494883
209.173, 0.0419651
209.174, 0.0328196
209.175, 0.0250763
209.176, 0.0240929
209.177, 0.0219808
209.178, 0.0198791
209.179, 0.0178078
209.18, 0.0157626
209.181, 0.0138333
209.182, 0.0118212
209.183, 0.00992166
209.184, 0.00802981
209.185, 0.00623734
209.186, 0.00453338
209.187, 0.00290895
209.188, -0.00800104
209.189, -0.00876051
209.19, -0.0102083
209.191, -0.0119539
209.192, -0.0131603
209.193, -0.014544
209.194, -0.0160606
209.195, -0.0181019
209.196, -0.0202462
209.197, -0.018428
209.198, -0.0250985
209.199, -0.0358593
209.2, -0.0403023
209.201, -0.0423993
209.202, -0.0436999
209.203, -0.0447333
209.204, -0.0456721
209.205, -0.0468184
209.206, -0.0473022
209.207, -0.0479557
209.208, -0.0465607
209.209, -0.0452905
209.21, -0.0441214
209.211, -0.0430378
209.212, -0.0420277
209.213, -0.0410818
209.214, -0.0401923
209.215, -0.039353
209.216, -0.0391648
209.217, -0.0389508
209.218, -0.0387189
209.219, -0.0384747
209.22, -0.0360235
209.221, -0.0337793
209.222, -0.0316058
209.223, -0.0298115
209.224, -0.0279901
209.225, -0.0261446
209.226, -0.0227008
209.227, -0.0193105
209.228, -0.0159826
209.229, -0.0127049
209.23, -0.00947355
209.231, -0.00637858
209.232, -0.00315507
209.233, -0.000416619
209.234, 0.00232692
209.235, 0.00506986
209.236, 0.00780768
209.237, 0.0105367
209.238, 0.0132537
209.239, 0.0159563
209.24, 0.0186424
209.241, 0.0213103
209.242, 0.0239587
209.243, 0.0265864
209.244, 0.0288449
209.245, 0.0311299
209.246, 0.0335952
209.247, 0.036037
209.248, 0.0384579
209.249, 0.0408595
209.25, 0.0432421
209.251, 0.045606
209.252, 0.0479515
209.253, 0.0502283
209.254, 0.0523477
209.255, 0.0540085
209.256, 0.0556957
209.257, 0.0573962
209.258, 0.0591053
209.259, 0.0608179
209.26, 0.0625311
209.261, 0.0642439
209.262, 0.0659586
209.263, 0.0676693
209.264, 0.0694093
209.265, 0.0713492
209.266, 0.0732319
209.267, 0.0750761
209.268, 0.0769084
209.269, 0.078704
209.27, 0.0808997
209.271, 0.0816825
209.272, 0.0825052
209.273, 0.083361
209.274, 0.0842118
209.275, 0.0850548
209.276, 0.0858899
209.277, 0.086718
209.278, 0.0878189
209.279, 0.0888879
209.28, 0.0899384
209.281, 0.0910414
209.282, 0.0921153
209.283, 0.0932095
209.284, 0.0942766
209.285, 0.0954713
209.286, 0.09663
209.287, 0.0982231
209.288, 0.0997507
209.289, 0.101452
209.29, 0.103081
209.291, 0.104842
209.292, 0.106526
209.293, 0.108144
209.294, 0.1097
209.295, 0.111203
209.296, 0.112546
209.297, 0.113887
209.298, 0.115396
209.299, 0.116845
209.3, 0.118238
209.301, 0.119623
209.302, 0.120965
209.303, 0.122246
209.304, 0.123899
209.305, 0.125472
209.306, 0.126972
209.307, 0.128408
209.308, 0.130108
209.309, 0.131309
209.31, 0.132488
209.311, 0.134384
209.312, 0.13618
209.313, 0.138129
209.314, 0.139975
209.315, 0.141887
209.316, 0.1437
209.317, 0.145425
209.318, 0.14707
209.319, 0.14864
209.32, 0.150178
209.321, 0.151931
209.322, 0.153597
209.323, 0.155184
209.324, 0.1567
209.325, 0.158153
209.326, 0.159547
209.327, 0.161257
209.328, 0.161077
209.329, 0.160994
209.33, 0.160844
209.331, 0.161054
209.332, 0.161759
209.333, 0.162411
209.334, 0.163017
209.335, 0.163582
209.336, 0.164381
209.337, 0.165121
209.338, 0.165809
209.339, 0.166453
209.34, 0.167056
209.341, 0.167623
209.342, 0.168287
209.343, 0.168909
209.344, 0.169521
209.345, 0.170321
209.346, 0.171065
209.347, 0.171761
209.348, 0.172414
209.349, 0.173371
209.35, 0.174259
209.351, 0.175086
209.352, 0.175859
209.353, 0.176584
209.354, 0.177325
209.355, 0.176951
209.356, 0.176628
209.357, 0.176345
209.358, 0.176092
209.359, 0.176082
209.36, 0.176076
209.361, 0.176076
209.362, 0.17608
209.363, 0.176041
209.364, 0.176011
209.365, 0.175978
209.366, 0.176125
209.367, 0.176247
209.368, 0.17635
209.369, 0.176436
209.37, 0.176603
209.371, 0.176748
209.372, 0.176877
209.373, 0.176983
209.374, 0.17723
209.375, 0.177452
209.376, 0.177708
209.377, 0.17794
209.378, 0.17815
209.379, 0.178373
209.38, 0.178576
209.381, 0.178764
209.382, 0.180277
209.383, 0.178468
209.384, 0.176855
209.385, 0.175408
209.386, 0.174135
209.387, 0.172982
209.388, 0.171932
209.389, 0.170974
209.39, 0.170096
209.391, 0.16929
209.392, 0.168548
209.393, 0.167863
209.394, 0.16723
209.395, 0.166643
209.396, 0.166099
209.397, 0.165594
209.398, 0.165124
209.399, 0.164688
209.4, 0.164282
209.401, 0.163904
209.402, 0.163552
209.403, 0.163117
209.404, 0.162714
209.405, 0.162342
209.406, 0.161998
209.407, 0.16168
209.408, 0.161251
209.409, 0.160843
209.41, 0.160663
209.411, 0.16042
209.412, 0.160111
209.413, 0.159778
209.414, 0.159199
209.415, 0.158672
209.416, 0.158529
209.417, 0.158403
209.418, 0.157962
209.419, 0.157567
209.42, 0.15687
209.421, 0.156245
209.422, 0.155681
209.423, 0.155019
209.424, 0.154257
209.425, 0.153569
209.426, 0.152947
209.427, 0.152385
209.428, 0.151876
209.429, 0.151415
209.43, 0.150977
209.431, 0.158592
209.432, 0.165548
209.433, 0.162945
209.434, 0.161192
209.435, 0.15965
209.436, 0.158358
209.437, 0.157212
209.438, 0.146822
209.439, 0.137942
209.44, 0.130349
209.441, 0.123987
209.442, 0.118556
209.443, 0.11393
209.444, 0.112605
209.445, 0.10659
209.446, 0.0985814
209.447, 0.0886279
209.448, 0.0785928
209.449, 0.068605
209.45, 0.0586964
209.451, 0.0488222
209.452, 0.0388629
209.453, 0.0289892
209.454, 0.0191903
209.455, 0.00945702
209.456, -0.000218903
209.457, -0.00984432
209.458, -0.0192298
209.459, -0.028608
209.46, -0.0379773
209.461, -0.0473366
209.462, -0.0566851
209.463, -0.0665101
209.464, -0.0762591
209.465, -0.0859419
209.466, -0.0955668
209.467, -0.105141
209.468, -0.114669
209.469, -0.124157
209.47, -0.133609
209.471, -0.142661
209.472, -0.152669
209.473, -0.163349
209.474, -0.173864
209.475, -0.184239
209.476, -0.194493
209.477, -0.204644
209.478, -0.214705
209.479, -0.224687
209.48, -0.2346
209.481, -0.2453
209.482, -0.255776
209.483, -0.264422
209.484, -0.271603
209.485, -0.279035
209.486, -0.286519
209.487, -0.294382
209.488, -0.302628
209.489, -0.311219
209.49, -0.32011
209.491, -0.329256
209.492, -0.338619
209.493, -0.348165
209.494, -0.357868
209.495, -0.367703
209.496, -0.37765
209.497, -0.387692
209.498, -0.397816
209.499, -0.40801
209.5, -0.418759
209.501, -0.429304
209.502, -0.43987
209.503, -0.450454
209.504, -0.461055
209.505, -0.47167
209.506, -0.482297
209.507, -0.49302
209.508, -0.504099
209.509, -0.511078
209.51, -0.518318
209.511, -0.531721
209.512, -0.53658
209.513, -0.539348
209.514, -0.54155
209.515, -0.543656
209.516, -0.54582
209.517, -0.548076
209.518, -0.535794
209.519, -0.525157
209.52, -0.515273
209.521, -0.505434
209.522, -0.495788
209.523, -0.486323
209.524, -0.477015
209.525, -0.467847
209.526, -0.45886
209.527, -0.449894
209.528, -0.440985
209.529, -0.432211
209.53, -0.423567
209.531, -0.415204
209.532, -0.406394
209.533, -0.397707
209.534, -0.391033
209.535, -0.384363
209.536, -0.377698
209.537, -0.371037
209.538, -0.364383
209.539, -0.35774
209.54, -0.35047
209.541, -0.343277
209.542, -0.336157
209.543, -0.329071
209.544, -0.322069
209.545, -0.31554
209.546, -0.307803
209.547, -0.300194
209.548, -0.292702
209.549, -0.285318
209.55, -0.275618
209.551, -0.266247
209.552, -0.256748
209.553, -0.247437
209.554, -0.238213
209.555, -0.229112
209.556, -0.220325
209.557, -0.211221
209.558, -0.201888
209.559, -0.192686
209.56, -0.183602
209.561, -0.174437
209.562, -0.165392
209.563, -0.156456
209.564, -0.147623
209.565, -0.138886
209.566, -0.130239
209.567, -0.121676
209.568, -0.113192
209.569, -0.105324
209.57, -0.0974604
209.571, -0.0896061
209.572, -0.0817646
209.573, -0.0726687
209.574, -0.0637286
209.575, -0.0549034
209.576, -0.0459714
209.577, -0.0371835
209.578, -0.031727
209.579, -0.0254859
209.58, -0.0192272
209.581, -0.012988
209.582, -0.00677888
209.583, -0.000603346
209.584, 0.00553774
209.585, 0.0116444
209.586, 0.017717
209.587, 0.0237559
209.588, 0.0297618
209.589, 0.0357351
209.59, 0.0416764
209.591, 0.0472771
209.592, 0.0536001
209.593, 0.0598495
209.594, 0.0668353
209.595, 0.0736824
209.596, 0.0805376
209.597, 0.0872681
209.598, 0.0941951
209.599, 0.101105
209.6, 0.107884
209.601, 0.114544
209.602, 0.121095
209.603, 0.126721
209.604, 0.132323
209.605, 0.1379
209.606, 0.143452
209.607, 0.148979
209.608, 0.154479
209.609, 0.156636
209.61, 0.15908
209.611, 0.161626
209.612, 0.164198
209.613, 0.16677
209.614, 0.169334
209.615, 0.171889
209.616, 0.174432
209.617, 0.176963
209.618, 0.179482
209.619, 0.18199
209.62, 0.184485
209.621, 0.186968
209.622, 0.189439
209.623, 0.191898
209.624, 0.193748
209.625, 0.196999
209.626, 0.200159
209.627, 0.203327
209.628, 0.20641
209.629, 0.208096
209.63, 0.20984
209.631, 0.211628
209.632, 0.213453
209.633, 0.215333
209.634, 0.217236
209.635, 0.219174
209.636, 0.221127
209.637, 0.22309
209.638, 0.225063
209.639, 0.227043
209.64, 0.229028
209.641, 0.231017
209.642, 0.23301
209.643, 0.235005
209.644, 0.237001
209.645, 0.238997
209.646, 0.240978
209.647, 0.242884
209.648, 0.238887
209.649, 0.235528
209.65, 0.231413
209.651, 0.227521
209.652, 0.223725
209.653, 0.220002
209.654, 0.216195
209.655, 0.212463
209.656, 0.208798
209.657, 0.205195
209.658, 0.201648
209.659, 0.198154
209.66, 0.194709
209.661, 0.190978
209.662, 0.18749
209.663, 0.18365
209.664, 0.179837
209.665, 0.176111
209.666, 0.172727
209.667, 0.168754
209.668, 0.164888
209.669, 0.161119
209.67, 0.157437
209.671, 0.153834
209.672, 0.150304
209.673, 0.144808
209.674, 0.140865
209.675, 0.138518
209.676, 0.13603
209.677, 0.133054
209.678, 0.130205
209.679, 0.127563
209.68, 0.125084
209.681, 0.122589
209.682, 0.120259
209.683, 0.118077
209.684, 0.116025
209.685, 0.114091
209.686, 0.112263
209.687, 0.110531
209.688, 0.108887
209.689, 0.107341
209.69, 0.106849
209.691, 0.104551
209.692, 0.104063
209.693, 0.101582
209.694, 0.0986979
209.695, 0.0957115
209.696, 0.0925666
209.697, 0.0894666
209.698, 0.086104
209.699, 0.0828206
209.7, 0.0796175
209.701, 0.076475
209.702, 0.0655749
209.703, 0.0550341
209.704, 0.0443597
209.705, 0.0329492
209.706, 0.0239507
209.707, 0.0145601
209.708, 0.00480383
209.709, -0.00521796
209.71, -0.0159397
209.711, -0.0270425
209.712, -0.0382613
209.713, -0.0496473
209.714, -0.0610446
209.715, -0.0691127
209.716, -0.0754506
209.717, -0.0811929
209.718, -0.0867412
209.719, -0.0922581
209.72, -0.0981241
209.721, -0.103947
209.722, -0.108193
209.723, -0.112533
209.724, -0.112712
209.725, -0.113415
209.726, -0.114501
209.727, -0.115684
209.728, -0.116926
209.729, -0.118363
209.73, -0.119822
209.731, -0.121299
209.732, -0.122946
209.733, -0.124685
209.734, -0.126424
209.735, -0.128168
209.736, -0.129919
209.737, -0.131681
209.738, -0.13364
209.739, -0.135592
209.74, -0.137543
209.741, -0.139496
209.742, -0.141453
209.743, -0.140778
209.744, -0.139396
209.745, -0.138296
209.746, -0.137286
209.747, -0.136307
209.748, -0.135341
209.749, -0.13438
209.75, -0.133424
209.751, -0.132474
209.752, -0.13153
209.753, -0.130594
209.754, -0.129666
209.755, -0.128977
209.756, -0.128275
209.757, -0.127599
209.758, -0.126913
209.759, -0.126222
209.76, -0.125527
209.761, -0.124833
209.762, -0.124139
209.763, -0.123469
209.764, -0.122802
209.765, -0.122111
209.766, -0.121459
209.767, -0.120812
209.768, -0.120134
209.769, -0.119459
209.77, -0.118794
209.771, -0.118142
209.772, -0.1175
209.773, -0.116864
209.774, -0.115936
209.775, -0.114962
209.776, -0.114055
209.777, -0.1132
209.778, -0.112366
209.779, -0.111472
209.78, -0.110624
209.781, -0.105073
209.782, -0.100037
209.783, -0.0952062
209.784, -0.0904653
209.785, -0.0859203
209.786, -0.0810211
209.787, -0.0761789
209.788, -0.0713881
209.789, -0.0666446
209.79, -0.0619453
209.791, -0.0569177
209.792, -0.051964
209.793, -0.0464314
209.794, -0.0409023
209.795, -0.0354968
209.796, -0.0301967
209.797, -0.0249901
209.798, -0.0198684
209.799, -0.0148247
209.8, -0.00985292
209.801, -0.00494818
