sim_time, big_dog?world_angular_velocity/z
208.81, -0.193235
208.811, -0.189156
208.812, -0.185036
208.813, -0.181061
208.814, -0.177196
208.815, -0.173416
208.816, -0.169701
208.817, -0.166035
208.818, -0.162407
208.819, -0.158151
208.82, -0.154088
208.821, -0.150173
208.822, -0.146372
208.823, -0.142659
208.824, -0.138779
208.825, -0.135011
208.826, -0.131327
208.827, -0.127712
208.828, -0.125491
208.829, -0.122964
208.83, -0.120203
208.831, -0.117113
208.832, -0.113918
208.833, -0.110643
208.834, -0.107307
208.835, -0.103926
208.836, -0.100512
208.837, -0.0970754
208.838, -0.0936232
208.839, -0.0901616
208.84, -0.0866953
208.841, -0.0832278
208.842, -0.0797619
208.843, -0.0762998
208.844, -0.0728431
208.845, -0.069393
208.846, -0.0659504
208.847, -0.0625159
208.848, -0.0590901
208.849, -0.0556731
208.85, -0.0522652
208.851, -0.0487276
208.852, -0.045288
208.853, -0.0418977
208.854, -0.038552
208.855, -0.0352428
208.856, -0.0319642
208.857, -0.0278329
208.858, -0.0239539
208.859, -0.0208302
208.86, -0.0177341
208.861, -0.0145752
208.862, -0.0114115
208.863, -0.00824577
208.864, -0.00508045
208.865, -0.00191765
208.866, 0.00124098
208.867, 0.00439415
208.868, 0.00771006
208.869, 0.0110776
208.87, 0.0143798
208.871, 0.0176289
208.872, 0.0208342
208.873, 0.0241177
208.874, 0.0273438
208.875, 0.030543
208.876, 0.0337088
208.877, 0.0368378
208.878, 0.0399365
208.879, 0.0430101
208.88, 0.0441243
208.881, 0.0455753
208.882, 0.0471056
208.883, 0.0487333
208.884, 0.0504367
208.885, 0.0521815
208.886, 0.0539774
208.887, 0.055812
208.888, 0.0576337
208.889, 0.0594872
208.89, 0.0613636
208.891, 0.063256
208.892, 0.0651589
208.893, 0.0670091
208.894, 0.0688005
208.895, 0.0706236
208.896, 0.0724695
208.897, 0.0743313
208.898, 0.0762035
208.899, 0.0780817
208.9, 0.080049
208.901, 0.082021
208.902, 0.0840126
208.903, 0.0860003
208.904, 0.0879832
208.905, 0.0897542
208.906, 0.0915694
208.907, 0.0934167
208.908, 0.0952868
208.909, 0.0971724
208.91, 0.0985555
208.911, 0.0988551
208.912, 0.0992272
208.913, 0.0996253
208.914, 0.100047
208.915, 0.100044
208.916, 0.100204
208.917, 0.100279
208.918, 0.102544
208.919, 0.102433
208.92, 0.102488
208.921, 0.102447
208.922, 0.102341
208.923, 0.102184
208.924, 0.101993
208.925, 0.101779
208.926, 0.10155
208.927, 0.101312
208.928, 0.101072
208.929, 0.100833
208.93, 0.100598
208.931, 0.100369
208.932, 0.100248
208.933, 0.100079
208.934, 0.0999158
208.935, 0.100793
208.936, 0.10144
208.937, 0.108047
208.938, 0.11311
208.939, 0.116946
208.94, 0.119811
208.941, 0.121912
208.942, 0.123059
208.943, 0.123906
208.944, 0.124522
208.945, 0.124962
208.946, 0.121151
208.947, 0.122417
208.948, 0.124241
208.949, 0.126468
208.95, 0.129871
208.951, 0.132952
208.952, 0.135766
208.953, 0.138681
208.954, 0.141347
208.955, 0.143815
208.956, 0.146124
208.957, 0.148368
208.958, 0.149077
208.959, 0.153181
208.96, 0.156884
208.961, 0.160751
208.962, 0.164669
208.963, 0.168601
208.964, 0.172533
208.965, 0.176462
208.966, 0.180783
208.967, 0.185012
208.968, 0.189166
208.969, 0.193259
208.97, 0.197304
208.971, 0.201308
208.972, 0.20528
208.973, 0.209225
208.974, 0.213148
208.975, 0.217053
208.976, 0.220943
208.977, 0.22482
208.978, 0.228277
208.979, 0.231532
208.98, 0.234728
208.981, 0.237829
208.982, 0.240855
208.983, 0.243821
208.984, 0.246738
208.985, 0.249615
208.986, 0.252458
208.987, 0.254106
208.988, 0.255961
208.989, 0.257987
208.99, 0.260217
208.991, 0.262545
208.992, 0.264952
208.993, 0.267433
208.994, 0.270056
208.995, 0.272697
208.996, 0.275349
208.997, 0.278009
208.998, 0.280674
208.999, 0.283342
209, 0.286012
209.001, 0.288681
209.002, 0.291349
209.003, 0.294018
209.004, 0.296725
209.005, 0.299419
209.006, 0.302102
209.007, 0.304774
209.008, 0.307437
209.009, 0.310124
209.01, 0.312821
209.011, 0.315502
209.012, 0.318168
209.013, 0.320864
209.014, 0.322922
209.015, 0.325109
209.016, 0.327399
209.017, 0.329771
209.018, 0.332205
209.019, 0.334686
209.02, 0.336235
209.021, 0.332813
209.022, 0.329495
209.023, 0.326244
209.024, 0.323052
209.025, 0.319868
209.026, 0.316716
209.027, 0.313596
209.028, 0.310501
209.029, 0.307428
209.03, 0.30436
209.031, 0.301346
209.032, 0.29827
209.033, 0.295129
209.034, 0.292041
209.035, 0.289036
209.036, 0.285706
209.037, 0.282489
209.038, 0.279384
209.039, 0.276014
209.04, 0.272623
209.041, 0.269365
209.042, 0.266097
209.043, 0.262746
209.044, 0.260026
209.045, 0.25753
209.046, 0.254921
209.047, 0.252402
209.048, 0.249949
209.049, 0.247544
209.05, 0.245171
209.051, 0.242819
209.052, 0.240481
209.053, 0.23815
209.054, 0.235821
209.055, 0.23325
209.056, 0.230031
209.057, 0.227048
209.058, 0.224243
209.059, 0.221283
209.06, 0.218278
209.061, 0.215466
209.062, 0.212797
209.063, 0.209992
209.064, 0.20733
209.065, 0.204772
209.066, 0.20229
209.067, 0.199869
209.068, 0.198161
209.069, 0.196306
209.07, 0.194341
209.071, 0.192285
209.072, 0.190156
209.073, 0.187971
209.074, 0.185738
209.075, 0.183469
209.076, 0.18117
209.077, 0.177963
209.078, 0.174668
209.079, 0.17124
209.08, 0.167722
209.081, 0.164137
209.082, 0.160505
209.083, 0.155852
209.084, 0.151444
209.085, 0.147228
209.086, 0.143168
209.087, 0.139231
209.088, 0.135294
209.089, 0.131471
209.09, 0.127463
209.091, 0.12359
209.092, 0.119821
209.093, 0.116059
209.094, 0.11218
209.095, 0.10842
209.096, 0.104752
209.097, 0.10115
209.098, 0.0973537
209.099, 0.0936664
209.1, 0.0900635
209.101, 0.0865257
209.102, 0.0830379
209.103, 0.0795883
209.104, 0.0761639
209.105, 0.072706
209.106, 0.0692757
209.107, 0.0658091
209.108, 0.0622074
209.109, 0.0586712
209.11, 0.0551847
209.111, 0.0517362
209.112, 0.0483164
209.113, 0.0449183
209.114, 0.0415362
209.115, 0.0381661
209.116, 0.0348049
209.117, 0.0314503
209.118, 0.0281005
209.119, 0.0247543
209.12, 0.0214109
209.121, 0.0180698
209.122, 0.0147307
209.123, 0.0113933
209.124, 0.00795715
209.125, 0.00427593
209.126, 0.000684908
209.127, -0.00283519
209.128, -0.00629895
209.129, -0.00971818
209.13, -0.0131023
209.131, -0.0165569
209.132, -0.0189725
209.133, -0.0216397
209.134, -0.0245066
209.135, -0.02753
209.136, -0.0306748
209.137, -0.0339128
209.138, -0.0372216
209.139, -0.0382567
209.14, -0.0392207
209.141, -0.0402172
209.142, -0.0412173
209.143, -0.0422215
209.144, -0.0432218
209.145, -0.0441976
209.146, -0.0451747
209.147, -0.0461464
209.148, -0.0470417
209.149, -0.0478799
209.15, -0.0487323
209.151, -0.0495923
209.152, -0.0504541
209.153, -0.0513125
209.154, -0.0521639
209.155, -0.0530037
209.156, -0.0538311
209.157, -0.0546453
209.158, -0.0554452
209.159, -0.0562303
209.16, -0.0562091
209.161, -0.055922
209.162, -0.0558849
209.163, -0.0559955
209.164, -0.0563039
209.165, -0.056762
209.166, -0.0573319
209.167, -0.0579828
209.168, -0.0589442
209.169, -0.0600482
209.17, -0.0609153
209.171, -0.0617039
209.172, -0.0624279
209.173, -0.0630992
209.174, -0.0638156
209.175, -0.0648555
209.176, -0.0663566
209.177, -0.0677414
209.178, -0.0687205
209.179, -0.0694979
209.18, -0.0701181
209.181, -0.0705011
209.182, -0.0709326
209.183, -0.0711761
209.184, -0.0713909
209.185, -0.0714735
209.186, -0.071457
209.187, -0.0713675
209.188, -0.0742184
209.189, -0.0808141
209.19, -0.0863407
209.191, -0.0906801
209.192, -0.0938478
209.193, -0.0962145
209.194, -0.0979523
209.195, -0.0997448
209.196, -0.10115
209.197, -0.0989588
209.198, -0.101367
209.199, -0.100541
209.2, -0.105523
209.201, -0.110992
209.202, -0.116496
209.203, -0.121985
209.204, -0.127422
209.205, -0.133118
209.206, -0.138768
209.207, -0.144396
209.208, -0.148106
209.209, -0.152036
209.21, -0.156134
209.211, -0.160365
209.212, -0.164696
209.213, -0.169103
209.214, -0.173565
209.215, -0.178067
209.216, -0.183415
209.217, -0.18861
209.218, -0.193678
209.219, -0.198637
209.22, -0.20171
209.221, -0.204722
209.222, -0.207678
209.223, -0.211082
209.224, -0.214347
209.225, -0.217497
209.226, -0.218719
209.227, -0.22021
209.228, -0.221901
209.229, -0.223768
209.23, -0.225777
209.231, -0.228066
209.232, -0.230542
209.233, -0.233333
209.234, -0.236088
209.235, -0.238813
209.236, -0.241515
209.237, -0.244198
209.238, -0.246865
209.239, -0.249519
209.24, -0.252163
209.241, -0.254798
209.242, -0.257426
209.243, -0.260048
209.244, -0.263231
209.245, -0.266288
209.246, -0.268916
209.247, -0.271527
209.248, -0.274129
209.249, -0.276724
209.25, -0.279315
209.251, -0.281905
209.252, -0.284493
209.253, -0.287174
209.254, -0.290156
209.255, -0.290761
209.256, -0.291403
209.257, -0.292055
209.258, -0.292663
209.259, -0.293237
209.26, -0.293783
209.261, -0.294309
209.262, -0.294849
209.263, -0.295373
209.264, -0.295916
209.265, -0.295879
209.266, -0.295983
209.267, -0.296204
209.268, -0.296505
209.269, -0.296882
209.27, -0.29637
209.271, -0.294355
209.272, -0.292429
209.273, -0.290531
209.274, -0.28867
209.275, -0.286839
209.276, -0.285033
209.277, -0.283247
209.278, -0.281302
209.279, -0.279421
209.28, -0.277601
209.281, -0.275745
209.282, -0.273939
209.283, -0.272133
209.284, -0.270367
209.285, -0.268504
209.286, -0.266699
209.287, -0.264253
209.288, -0.262011
209.289, -0.25971
209.29, -0.257595
209.291, -0.255428
209.292, -0.253425
209.293, -0.251548
209.294, -0.24977
209.295, -0.248066
209.296, -0.245323
209.297, -0.242694
209.298, -0.239864
209.299, -0.237134
209.3, -0.234482
209.301, -0.231937
209.302, -0.22943
209.303, -0.226621
209.304, -0.22374
209.305, -0.22098
209.306, -0.218313
209.307, -0.215717
209.308, -0.213317
209.309, -0.21107
209.31, -0.208792
209.311, -0.205665
209.312, -0.202735
209.313, -0.199688
209.314, -0.196829
209.315, -0.193938
209.316, -0.191204
209.317, -0.18859
209.318, -0.18607
209.319, -0.183623
209.32, -0.181261
209.321, -0.178563
209.322, -0.175982
209.323, -0.173492
209.324, -0.171071
209.325, -0.168702
209.326, -0.166373
209.327, -0.163808
209.328, -0.161802
209.329, -0.159627
209.33, -0.157241
209.331, -0.154629
209.332, -0.151406
209.333, -0.148269
209.334, -0.145221
209.335, -0.142242
209.336, -0.139015
209.337, -0.13591
209.338, -0.132902
209.339, -0.12997
209.34, -0.127099
209.341, -0.124276
209.342, -0.121345
209.343, -0.118481
209.344, -0.115699
209.345, -0.112651
209.346, -0.109706
209.347, -0.106843
209.348, -0.104043
209.349, -0.100901
209.35, -0.0978969
209.351, -0.0949997
209.352, -0.0921866
209.353, -0.0894394
209.354, -0.086726
209.355, -0.0848964
209.356, -0.0828892
209.357, -0.0807462
209.358, -0.0783489
209.359, -0.0758179
209.36, -0.0732705
209.361, -0.0707117
209.362, -0.0681456
209.363, -0.0651796
209.364, -0.0622923
209.365, -0.0594589
209.366, -0.0564576
209.367, -0.0535427
209.368, -0.0506971
209.369, -0.0479079
209.37, -0.0450548
209.371, -0.0422655
209.372, -0.0395275
209.373, -0.0368354
209.374, -0.0339986
209.375, -0.0312317
209.376, -0.0284529
209.377, -0.0257351
209.378, -0.0230663
209.379, -0.0203998
209.38, -0.0177738
209.381, -0.0151803
209.382, -0.0130174
209.383, -0.0119677
209.384, -0.0105663
209.385, -0.00888675
209.386, -0.00694338
209.387, -0.00483623
209.388, -0.00260156
209.389, -0.000268647
209.39, 0.00213902
209.391, 0.00460266
209.392, 0.00710727
209.393, 0.00964093
209.394, 0.0121942
209.395, 0.0147596
209.396, 0.0173314
209.397, 0.019905
209.398, 0.022477
209.399, 0.0250447
209.4, 0.0276062
209.401, 0.0301599
209.402, 0.0327049
209.403, 0.0351869
209.404, 0.0376784
209.405, 0.0401747
209.406, 0.0426722
209.407, 0.0451683
209.408, 0.0473908
209.409, 0.0496025
209.41, 0.0514143
209.411, 0.0535786
209.412, 0.0557094
209.413, 0.0578344
209.414, 0.0596223
209.415, 0.0613416
209.416, 0.0632719
209.417, 0.0651948
209.418, 0.0668328
209.419, 0.0685334
209.42, 0.0699892
209.421, 0.0715533
209.422, 0.0732004
209.423, 0.0747785
209.424, 0.0762957
209.425, 0.0779089
209.426, 0.0795951
209.427, 0.0813361
209.428, 0.0831173
209.429, 0.084927
209.43, 0.0847715
209.431, 0.0873564
209.432, 0.0894693
209.433, 0.0901318
209.434, 0.0904612
209.435, 0.0906415
209.436, 0.0906971
209.437, 0.0906511
209.438, 0.0933795
209.439, 0.0952555
209.44, 0.0964176
209.441, 0.0968936
209.442, 0.0969531
209.443, 0.0966823
209.444, 0.094674
209.445, 0.0950062
209.446, 0.0959143
209.447, 0.0980834
209.448, 0.100072
209.449, 0.101889
209.45, 0.10356
209.451, 0.105245
209.452, 0.106918
209.453, 0.108488
209.454, 0.10998
209.455, 0.111414
209.456, 0.112805
209.457, 0.114167
209.458, 0.11558
209.459, 0.116961
209.46, 0.118321
209.461, 0.119667
209.462, 0.121005
209.463, 0.12252
209.464, 0.123996
209.465, 0.125444
209.466, 0.126871
209.467, 0.128286
209.468, 0.129692
209.469, 0.131094
209.47, 0.132494
209.471, 0.134034
209.472, 0.135893
209.473, 0.138338
209.474, 0.140547
209.475, 0.142569
209.476, 0.144443
209.477, 0.146201
209.478, 0.147867
209.479, 0.149462
209.48, 0.151003
209.481, 0.152322
209.482, 0.153694
209.483, 0.154711
209.484, 0.155691
209.485, 0.156815
209.486, 0.160455
209.487, 0.16371
209.488, 0.166674
209.489, 0.169412
209.49, 0.171973
209.491, 0.174393
209.492, 0.176699
209.493, 0.178917
209.494, 0.181062
209.495, 0.183151
209.496, 0.185193
209.497, 0.187199
209.498, 0.189175
209.499, 0.191126
209.5, 0.193296
209.501, 0.195481
209.502, 0.197589
209.503, 0.199635
209.504, 0.201631
209.505, 0.203583
209.506, 0.205501
209.507, 0.207814
209.508, 0.210134
209.509, 0.209911
209.51, 0.210073
209.511, 0.213739
209.512, 0.214783
209.513, 0.216218
209.514, 0.217963
209.515, 0.219871
209.516, 0.221881
209.517, 0.222391
209.518, 0.220605
209.519, 0.218895
209.52, 0.217226
209.521, 0.215664
209.522, 0.214078
209.523, 0.212537
209.524, 0.211029
209.525, 0.209554
209.526, 0.208079
209.527, 0.206605
209.528, 0.205113
209.529, 0.203645
209.53, 0.202198
209.531, 0.200537
209.532, 0.198225
209.533, 0.196078
209.534, 0.195031
209.535, 0.1939
209.536, 0.192717
209.537, 0.191492
209.538, 0.190236
209.539, 0.188957
209.54, 0.187223
209.541, 0.185602
209.542, 0.184068
209.543, 0.182601
209.544, 0.181178
209.545, 0.179553
209.546, 0.177622
209.547, 0.175857
209.548, 0.17422
209.549, 0.172679
209.55, 0.168871
209.551, 0.165186
209.552, 0.161397
209.553, 0.15779
209.554, 0.154743
209.555, 0.151737
209.556, 0.148673
209.557, 0.145358
209.558, 0.142008
209.559, 0.138751
209.56, 0.135563
209.561, 0.132262
209.562, 0.129044
209.563, 0.125888
209.564, 0.122778
209.565, 0.119702
209.566, 0.116651
209.567, 0.113617
209.568, 0.110596
209.569, 0.107403
209.57, 0.104275
209.571, 0.101198
209.572, 0.0981588
209.573, 0.0946832
209.574, 0.0913395
209.575, 0.0881193
209.576, 0.0847231
209.577, 0.0814442
209.578, 0.079643
209.579, 0.0781034
209.58, 0.0764998
209.581, 0.0748495
209.582, 0.0731612
209.583, 0.071443
209.584, 0.0697017
209.585, 0.0679425
209.586, 0.0661699
209.587, 0.064387
209.588, 0.0625967
209.589, 0.060801
209.59, 0.0590016
209.591, 0.0571029
209.592, 0.0549691
209.593, 0.0529223
209.594, 0.0502158
209.595, 0.0477512
209.596, 0.0453528
209.597, 0.0431303
209.598, 0.04076
209.599, 0.0384604
209.6, 0.0363224
209.601, 0.0343078
209.602, 0.0323865
209.603, 0.0308767
209.604, 0.0293224
209.605, 0.0277338
209.606, 0.0261156
209.607, 0.0244725
209.608, 0.0228085
209.609, 0.0220155
209.61, 0.0212328
209.611, 0.020457
209.612, 0.0196915
209.613, 0.0189334
209.614, 0.0181804
209.615, 0.0174307
209.616, 0.016683
209.617, 0.0159364
209.618, 0.0151902
209.619, 0.0144437
209.62, 0.0136967
209.621, 0.0129489
209.622, 0.0122
209.623, 0.0114499
209.624, 0.0105296
209.625, 0.00915623
209.626, 0.00788135
209.627, 0.00670527
209.628, 0.00564388
209.629, 0.00582157
209.63, 0.00578024
209.631, 0.00556598
209.632, 0.00521315
209.633, 0.0047233
209.634, 0.00415274
209.635, 0.00349805
209.636, 0.00279835
209.637, 0.00206376
209.638, 0.00130238
209.639, 0.000520659
209.64, -0.000276295
209.641, -0.00108445
209.642, -0.00190065
209.643, -0.00272243
209.644, -0.00354786
209.645, -0.00437548
209.646, -0.00521627
209.647, -0.0061317
209.648, -0.00671705
209.649, -0.00725314
209.65, -0.00720906
209.651, -0.00734957
209.652, -0.00760757
209.653, -0.00795744
209.654, -0.00833286
209.655, -0.00877219
209.656, -0.00925932
209.657, -0.0097815
209.658, -0.0103286
209.659, -0.0108926
209.66, -0.0114671
209.661, -0.0118108
209.662, -0.0121817
209.663, -0.0124879
209.664, -0.012824
209.665, -0.0132293
209.666, -0.0136269
209.667, -0.013883
209.668, -0.0142297
209.669, -0.0146444
209.67, -0.0151098
209.671, -0.0156118
209.672, -0.0161392
209.673, -0.0164573
209.674, -0.017316
209.675, -0.0183013
209.676, -0.0187506
209.677, -0.0196178
209.678, -0.0203127
209.679, -0.0207654
209.68, -0.0210027
209.681, -0.0213352
209.682, -0.0215113
209.683, -0.0215683
209.684, -0.0215363
209.685, -0.0214391
209.686, -0.0212953
209.687, -0.02112
209.688, -0.0209245
209.689, -0.0206963
209.69, -0.0206695
209.691, -0.0214654
209.692, -0.0211945
209.693, -0.0215925
209.694, -0.0220152
209.695, -0.0223606
209.696, -0.0228743
209.697, -0.0232968
209.698, -0.0240288
209.699, -0.0246162
209.7, -0.0250911
209.701, -0.0254823
209.702, -0.0325168
209.703, -0.0384732
209.704, -0.0436581
209.705, -0.0487965
209.706, -0.052139
209.707, -0.0554248
209.708, -0.0585504
209.709, -0.0617384
209.71, -0.0649395
209.711, -0.0682495
209.712, -0.0713767
209.713, -0.0744383
209.714, -0.0735066
209.715, -0.0783108
209.716, -0.0833909
209.717, -0.0884754
209.718, -0.0935245
209.719, -0.0984629
209.72, -0.103887
209.721, -0.109156
209.722, -0.112341
209.723, -0.115805
209.724, -0.118546
209.725, -0.121406
209.726, -0.12459
209.727, -0.127818
209.728, -0.13108
209.729, -0.13457
209.73, -0.138035
209.731, -0.141574
209.732, -0.145171
209.733, -0.148832
209.734, -0.152419
209.735, -0.155946
209.736, -0.159422
209.737, -0.162855
209.738, -0.166526
209.739, -0.170107
209.74, -0.173614
209.741, -0.177061
209.742, -0.180458
209.743, -0.181796
209.744, -0.18146
209.745, -0.181192
209.746, -0.180972
209.747, -0.180798
209.748, -0.180665
209.749, -0.180566
209.75, -0.180497
209.751, -0.180453
209.752, -0.180432
209.753, -0.180429
209.754, -0.180441
209.755, -0.180873
209.756, -0.181228
209.757, -0.181608
209.758, -0.181922
209.759, -0.182182
209.76, -0.182401
209.761, -0.182586
209.762, -0.182746
209.763, -0.182956
209.764, -0.183136
209.765, -0.183291
209.766, -0.183481
209.767, -0.183647
209.768, -0.183846
209.769, -0.184019
209.77, -0.184174
209.771, -0.184314
209.772, -0.184443
209.773, -0.184487
209.774, -0.184068
209.775, -0.183822
209.776, -0.183691
209.777, -0.18365
209.778, -0.183675
209.779, -0.183719
209.78, -0.183817
209.781, -0.180343
209.782, -0.17693
209.783, -0.173599
209.784, -0.170326
209.785, -0.167038
209.786, -0.163688
209.787, -0.160409
209.788, -0.157185
209.789, -0.154004
209.79, -0.150855
209.791, -0.147414
209.792, -0.144077
209.793, -0.139933
209.794, -0.136122
209.795, -0.13255
209.796, -0.129164
209.797, -0.125922
209.798, -0.12279
209.799, -0.119741
209.8, -0.116754
209.801, -0.113814
209.802, -0.110907
209.803, -0.108026
209.804, -0.105161
209.805, -0.102309
209.806, -0.0994643
209.807, -0.096625
209.808, -0.0937887
209.809, -0.0896091
209.81, -0.0857887
209.811, -0.0815851
209.812, -0.0777649
209.813, -0.0742359
209.814, -0.0709276
209.815, -0.0676005
209.816, -0.0644447
209.817, -0.0614156
209.818, -0.0585925
209.819, -0.0565902
209.82, -0.0544525
209.821, -0.0522166
209.822, -0.0498988
209.823, -0.0485385
209.824, -0.0483092
209.825, -0.0480857
209.826, -0.0478629
209.827, -0.0472954
209.828, -0.0468104
209.829, -0.0463862
209.83, -0.0457602
209.831, -0.0452316
209.832, -0.0447757
209.833, -0.0443268
209.834, -0.0448429
209.835, -0.0451547
209.836, -0.0453101
209.837, -0.0453429
209.838, -0.0452807
209.839, -0.0451453
209.84, -0.0449539
209.841, -0.04472
209.842, -0.0439589
209.843, -0.0433013
209.844, -0.0426813
209.845, -0.0421101
209.846, -0.0416039
209.847, -0.0411483
209.848, -0.0407319
209.849, -0.0401536
209.85, -0.0397732
209.851, -0.0395051
209.852, -0.0393056
209.853, -0.0390446
209.854, -0.039004
209.855, -0.0387868
209.856, -0.0385788
209.857, -0.0384254
209.858, -0.0382665
209.859, -0.0381512
209.86, -0.0380689
209.861, -0.0380115
209.862, -0.0379726
209.863, -0.0378571
209.864, -0.0377739
209.865, -0.037715
209.866, -0.0376743
209.867, -0.0374938
209.868, -0.0372699
209.869, -0.0371053
209.87, -0.0369861
209.871, -0.0369018
209.872, -0.0368497
209.873, -0.0363466
209.874, -0.0366246
209.875, -0.0367403
209.876, -0.0366926
209.877, -0.0365569
209.878, -0.036318
209.879, -0.0360327
209.88, -0.0357117
209.881, -0.0353176
209.882, -0.0349138
209.883, -0.0344962
209.884, -0.0340676
209.885, -0.0336395
209.886, -0.0332129
209.887, -0.0327887
209.888, -0.0323673
209.889, -0.0319489
209.89, -0.0312169
209.891, -0.0304961
209.892, -0.0297787
209.893, -0.0290665
209.894, -0.0283595
209.895, -0.0276576
209.896, -0.0269547
209.897, -0.0263521
209.898, -0.0257147
209.899, -0.0250511
209.9, -0.0244142
209.901, -0.0237524
209.902, -0.0230779
209.903, -0.0225428
209.904, -0.0219617
209.905, -0.0213462
209.906, -0.0207051
209.907, -0.0201622
209.908, -0.0197139
209.909, -0.0192008
209.91, -0.0186385
209.911, -0.0180391
209.912, -0.0174122
209.913, -0.0167657
209.914, -0.0157493
209.915, -0.0150933
209.916, -0.0143591
209.917, -0.0136318
209.918, -0.0128435
209.919, -0.0120093
209.92, -0.0111409
209.921, -0.0102477
209.922, -0.00933732
209.923, -0.00885935
209.924, -0.0082658
209.925, -0.00758345
209.926, -0.00691524
209.927, -0.00574471
209.928, -0.00431091
209.929, -0.0033261
209.93, -0.00259651
209.931, -0.00207285
209.932, -0.00161274
209.933, -0.00130142
209.934, 0.000706016
209.935, 0.00141119
209.936, 0.00163564
209.937, 0.00175535
209.938, 0.00151245
209.939, 0.00116866
209.94, 0.000564109
209.941, -0.000240338
209.942, -0.00510433
209.943, -0.00597643
209.944, -0.00624176
209.945, -0.00631897
209.946, -0.00635822
209.947, -0.00640263
209.948, -0.00646089
209.949, -0.00653133
209.95, -0.00573502
209.951, -0.00514477
209.952, -0.00471621
209.953, -0.00441361
209.954, -0.00420795
209.955, -0.00407583
209.956, -0.00393458
209.957, -0.00510873
209.958, -0.00608434
209.959, -0.00689953
209.96, -0.00758302
209.961, -0.00815806
209.962, -0.00864362
209.963, -0.00666935
209.964, -0.00500377
209.965, -0.00301926
209.966, -0.0012683
209.967, 0.000439215
209.968, 0.00188393
209.969, 0.00311806
209.97, 0.00418375
209.971, 0.00511508
209.972, 0.00593959
209.973, 0.00667942
209.974, 0.00738497
209.975, 0.0080226
209.976, 0.00860672
209.977, 0.00940007
209.978, 0.0101115
209.979, 0.0107582
209.98, 0.0113535
209.981, 0.0119082
209.982, 0.012431
209.983, 0.0129284
209.984, 0.0130043
209.985, 0.0126285
209.986, 0.0123943
209.987, 0.0122736
209.988, 0.0122435
209.989, 0.0122851
209.99, 0.0123829
209.991, 0.012524
209.992, 0.0127511
209.993, 0.0129737
209.994, 0.0152471
209.995, 0.0207317
209.996, 0.0251545
209.997, 0.028746
209.998, 0.0316915
209.999, 0.0341411
210, 0.0364332
210.001, 0.038485
210.002, 0.0404678
210.003, 0.0422047
210.004, 0.0433579
210.005, 0.0446342
210.006, 0.0464041
210.007, 0.0503455
210.008, 0.0548199
210.009, 0.0597398
210.01, 0.0646968
210.011, 0.0696396
210.012, 0.0744994
210.013, 0.079334
210.014, 0.0835252
210.015, 0.0876438
210.016, 0.09175
210.017, 0.0958348
210.018, 0.0999005
210.019, 0.103949
210.02, 0.107982
210.021, 0.111887
210.022, 0.115204
210.023, 0.118699
210.024, 0.122345
210.025, 0.126098
210.026, 0.129945
210.027, 0.133821
210.028, 0.137764
210.029, 0.141755
210.03, 0.145742
210.031, 0.149766
210.032, 0.15371
210.033, 0.157699
210.034, 0.16172
210.035, 0.165763
210.036, 0.169818
210.037, 0.17218
210.038, 0.171102
210.039, 0.169864
210.04, 0.168846
210.041, 0.167911
210.042, 0.167053
210.043, 0.166255
210.044, 0.165503
210.045, 0.164789
210.046, 0.164105
210.047, 0.163444
210.048, 0.162343
210.049, 0.16138
210.05, 0.160455
210.051, 0.159631
210.052, 0.158883
210.053, 0.158193
210.054, 0.157548
210.055, 0.156827
210.056, 0.155894
210.057, 0.155194
210.058, 0.154162
210.059, 0.153257
210.06, 0.152612
210.061, 0.151946
210.062, 0.15134
210.063, 0.150733
210.064, 0.149993
210.065, 0.149168
210.066, 0.148443
210.067, 0.147794
210.068, 0.147202
210.069, 0.146609
210.07, 0.145948
210.071, 0.145345
210.072, 0.144784
210.073, 0.144252
210.074, 0.143741
210.075, 0.143243
210.076, 0.142753
210.077, 0.141746
210.078, 0.140805
210.079, 0.140233
210.08, 0.140249
210.081, 0.140236
210.082, 0.140109
210.083, 0.139911
210.084, 0.13957
210.085, 0.139269
210.086, 0.138998
210.087, 0.138485
210.088, 0.138058
210.089, 0.13757
210.09, 0.137116
210.091, 0.136608
210.092, 0.136132
210.093, 0.135743
210.094, 0.135418
210.095, 0.135143
210.096, 0.135317
210.097, 0.135402
210.098, 0.135419
210.099, 0.135382
210.1, 0.135301
210.101, 0.135187
210.102, 0.134723
210.103, 0.134322
210.104, 0.13397
210.105, 0.133656
210.106, 0.133371
210.107, 0.132204
210.108, 0.130789
210.109, 0.129469
210.11, 0.12823
210.111, 0.127055
210.112, 0.125931
210.113, 0.124846
210.114, 0.123709
210.115, 0.122617
210.116, 0.121978
210.117, 0.121254
210.118, 0.120464
210.119, 0.119426
210.12, 0.118397
210.121, 0.117376
210.122, 0.116362
210.123, 0.114336
210.124, 0.112338
210.125, 0.110326
210.126, 0.10833
210.127, 0.106348
210.128, 0.10438
210.129, 0.102384
210.13, 0.100262
210.131, 0.0981936
210.132, 0.0961686
210.133, 0.094142
210.134, 0.0921362
210.135, 0.0901655
210.136, 0.0882235
210.137, 0.086578
210.138, 0.0848665
210.139, 0.0831084
210.14, 0.0813166
210.141, 0.079501
210.142, 0.0776648
210.143, 0.0758144
210.144, 0.073955
210.145, 0.0717648
210.146, 0.0695802
