sim_time, big_dog?world_pose/orientation/roll
211.1, 0.0147146
211.101, 0.0149292
211.102, 0.0151492
211.103, 0.015376
211.104, 0.0156054
211.105, 0.0158376
211.106, 0.0160727
211.107, 0.0163035
211.108, 0.0165311
211.109, 0.0167564
211.11, 0.0169793
211.111, 0.0171999
211.112, 0.0174182
211.113, 0.0176341
211.114, 0.0178476
211.115, 0.018059
211.116, 0.0182682
211.117, 0.0184751
211.118, 0.0186801
211.119, 0.0188832
211.12, 0.0190846
211.121, 0.0192841
211.122, 0.0194818
211.123, 0.0196777
211.124, 0.0198716
211.125, 0.0200637
211.126, 0.0202522
211.127, 0.0204375
211.128, 0.0206199
211.129, 0.0207994
211.13, 0.0209761
211.131, 0.02115
211.132, 0.0213211
211.133, 0.0214896
211.134, 0.021655
211.135, 0.0218174
211.136, 0.021977
211.137, 0.0221337
211.138, 0.0222876
211.139, 0.0224387
211.14, 0.022587
211.141, 0.0227296
211.142, 0.0228668
211.143, 0.0229988
211.144, 0.0231257
211.145, 0.0232473
211.146, 0.0233639
211.147, 0.0234753
211.148, 0.0235816
211.149, 0.0236828
211.15, 0.023779
211.151, 0.0238701
211.152, 0.0239562
211.153, 0.0240372
211.154, 0.0241132
211.155, 0.0241844
211.156, 0.0242507
211.157, 0.0243121
211.158, 0.0243687
211.159, 0.0244206
211.16, 0.0244677
211.161, 0.0245099
211.162, 0.0245471
211.163, 0.0245794
211.164, 0.0246067
211.165, 0.0246292
211.166, 0.0246481
211.167, 0.0246632
211.168, 0.0246745
211.169, 0.0246821
211.17, 0.024686
211.171, 0.0246858
211.172, 0.0246814
211.173, 0.0246731
211.174, 0.0246607
211.175, 0.024644
211.176, 0.024623
211.177, 0.0245979
211.178, 0.0245684
211.179, 0.0245345
211.18, 0.0244963
211.181, 0.0244539
211.182, 0.0244073
211.183, 0.0243567
211.184, 0.0243016
211.185, 0.0242422
211.186, 0.0241785
211.187, 0.0241106
211.188, 0.0240335
211.189, 0.0239332
211.19, 0.0238304
211.191, 0.0237223
211.192, 0.0236095
211.193, 0.0234925
211.194, 0.0233717
211.195, 0.0232482
211.196, 0.0231223
211.197, 0.0229944
211.198, 0.0228652
211.199, 0.0227443
211.2, 0.0226178
211.201, 0.0224831
211.202, 0.0223389
211.203, 0.0221844
211.204, 0.0220196
211.205, 0.0218442
211.206, 0.0216582
211.207, 0.0214613
211.208, 0.0212536
211.209, 0.0210352
211.21, 0.0208059
211.211, 0.0205654
211.212, 0.0203138
211.213, 0.0200513
211.214, 0.0197778
211.215, 0.0194939
211.216, 0.019204
211.217, 0.0189068
211.218, 0.0186017
211.219, 0.0182885
211.22, 0.017967
211.221, 0.017637
211.222, 0.0172982
211.223, 0.0169501
211.224, 0.0165925
211.225, 0.0162254
211.226, 0.0158487
211.227, 0.0154621
211.228, 0.0150657
211.229, 0.0146537
211.23, 0.0142357
211.231, 0.0138149
211.232, 0.0133925
211.233, 0.012969
211.234, 0.0125442
211.235, 0.0121184
211.236, 0.011702
211.237, 0.0112936
211.238, 0.0108929
211.239, 0.0104996
211.24, 0.0101136
211.241, 0.00973428
211.242, 0.00936176
211.243, 0.00899566
211.244, 0.00863591
211.245, 0.00828235
211.246, 0.00793491
211.247, 0.0075935
211.248, 0.00725807
211.249, 0.00692853
211.25, 0.00660484
211.251, 0.00628693
211.252, 0.0059745
211.253, 0.00566754
211.254, 0.005366
211.255, 0.00506979
211.256, 0.00478319
211.257, 0.00450466
211.258, 0.00423438
211.259, 0.00397241
211.26, 0.00371888
211.261, 0.00347383
211.262, 0.0032378
211.263, 0.00301027
211.264, 0.0027914
211.265, 0.00258076
211.266, 0.00237848
211.267, 0.00218468
211.268, 0.00199939
211.269, 0.00182263
211.27, 0.00165437
211.271, 0.0014946
211.272, 0.00134335
211.273, 0.00120057
211.274, 0.00106624
211.275, 0.00093986
211.276, 0.000821445
211.277, 0.000710973
211.278, 0.000607812
211.279, 0.000512122
211.28, 0.00042388
211.281, 0.000343045
211.282, 0.000269577
211.283, 0.000203435
211.284, 0.00014579
211.285, 9.64945e-05
211.286, 5.54483e-05
211.287, 2.25198e-05
211.288, -2.26093e-06
211.289, -1.97407e-05
211.29, -3.05122e-05
211.291, -3.45637e-05
211.292, -3.19597e-05
211.293, -2.27784e-05
211.294, -7.09469e-06
211.295, 1.54756e-05
211.296, 4.48231e-05
211.297, 8.08493e-05
211.298, 0.000123463
211.299, 0.000172707
211.3, 0.000228489
211.301, 0.000290727
211.302, 0.000359477
211.303, 0.000434948
211.304, 0.000516818
211.305, 0.000605021
211.306, 0.000699504
211.307, 0.000800439
211.308, 0.000907748
211.309, 0.00102153
211.31, 0.00114169
211.311, 0.00126815
211.312, 0.00140085
211.313, 0.0015397
211.314, 0.00168466
211.315, 0.00183365
211.316, 0.00198264
211.317, 0.00213213
211.318, 0.00228187
211.319, 0.00243248
211.32, 0.00258381
211.321, 0.00273579
211.322, 0.00288832
211.323, 0.00304135
211.324, 0.00319487
211.325, 0.00334933
211.326, 0.00350464
211.327, 0.0036607
211.328, 0.00381745
211.329, 0.00397481
211.33, 0.00413272
211.331, 0.00429112
211.332, 0.00445014
211.333, 0.00460972
211.334, 0.00476979
211.335, 0.00493031
211.336, 0.00509156
211.337, 0.00525347
211.338, 0.00541597
211.339, 0.00557846
211.34, 0.00574212
211.341, 0.00590683
211.342, 0.00607
211.343, 0.00623178
211.344, 0.00639228
211.345, 0.00654805
211.346, 0.00669961
211.347, 0.00684708
211.348, 0.00699099
211.349, 0.00713129
211.35, 0.00726808
211.351, 0.00740177
211.352, 0.00753253
211.353, 0.00766055
211.354, 0.00778578
211.355, 0.00790818
211.356, 0.00802784
211.357, 0.00814471
211.358, 0.00825877
211.359, 0.00836999
211.36, 0.00847836
211.361, 0.00858385
211.362, 0.00868646
211.363, 0.00878624
211.364, 0.00888357
211.365, 0.00897841
211.366, 0.0090707
211.367, 0.00916041
211.368, 0.0092475
211.369, 0.00933244
211.37, 0.00941418
211.371, 0.00949278
211.372, 0.00956826
211.373, 0.00964063
211.374, 0.0097099
211.375, 0.00977607
211.376, 0.00983945
211.377, 0.00989984
211.378, 0.00995761
211.379, 0.0100129
211.38, 0.0100658
211.381, 0.0101163
211.382, 0.0101646
211.383, 0.0102106
211.384, 0.0102543
211.385, 0.0102959
211.386, 0.0103355
211.387, 0.0103729
211.388, 0.0104084
211.389, 0.0104418
211.39, 0.0104732
211.391, 0.0105026
211.392, 0.01053
211.393, 0.0105554
211.394, 0.010579
211.395, 0.0106006
211.396, 0.0106202
211.397, 0.0106397
211.398, 0.0106587
211.399, 0.0106773
211.4, 0.0106953
211.401, 0.0107129
211.402, 0.0107299
211.403, 0.0107465
211.404, 0.0107627
211.405, 0.0107783
211.406, 0.0107933
211.407, 0.0108078
211.408, 0.0108217
211.409, 0.010835
211.41, 0.0108477
211.411, 0.0108597
211.412, 0.0108711
211.413, 0.010882
211.414, 0.0108923
211.415, 0.0109019
211.416, 0.0109106
211.417, 0.0109182
211.418, 0.010925
211.419, 0.0109309
211.42, 0.010936
211.421, 0.0109403
211.422, 0.0109438
211.423, 0.0109465
211.424, 0.0109484
211.425, 0.0109497
211.426, 0.0109505
211.427, 0.010951
211.428, 0.0109512
211.429, 0.0109511
211.43, 0.0109506
211.431, 0.0109498
211.432, 0.0109487
211.433, 0.0109473
211.434, 0.0109457
211.435, 0.0109437
211.436, 0.0109415
211.437, 0.0109391
211.438, 0.0109364
211.439, 0.0109335
211.44, 0.0109303
211.441, 0.0109269
211.442, 0.0109323
211.443, 0.0109332
211.444, 0.0109315
211.445, 0.0109265
211.446, 0.0109201
211.447, 0.0109119
211.448, 0.0109021
211.449, 0.0108913
211.45, 0.0108788
211.451, 0.0108647
211.452, 0.0108496
211.453, 0.0108325
211.454, 0.0108139
211.455, 0.010793
211.456, 0.0107698
211.457, 0.0107447
211.458, 0.0107177
211.459, 0.010689
211.46, 0.0106584
211.461, 0.0106262
211.462, 0.0105923
211.463, 0.0105569
211.464, 0.0105201
211.465, 0.0104819
211.466, 0.0104377
211.467, 0.010388
211.468, 0.0103331
211.469, 0.0102732
211.47, 0.0102093
211.471, 0.0101416
211.472, 0.0100705
211.473, 0.00999608
211.474, 0.00991867
211.475, 0.00983846
211.476, 0.00975565
211.477, 0.00968013
211.478, 0.00959721
211.479, 0.00950633
211.48, 0.00940566
211.481, 0.00929467
211.482, 0.00917106
211.483, 0.00904137
211.484, 0.00890927
211.485, 0.00877579
211.486, 0.00864082
211.487, 0.00850453
211.488, 0.00836679
211.489, 0.0082275
211.49, 0.00808683
211.491, 0.00794415
211.492, 0.00779943
211.493, 0.00765268
211.494, 0.00750366
211.495, 0.00735238
211.496, 0.00719886
211.497, 0.0070431
211.498, 0.0068851
211.499, 0.00672487
211.5, 0.00656625
211.501, 0.00640875
211.502, 0.00625189
211.503, 0.0060957
211.504, 0.00594016
211.505, 0.00578547
211.506, 0.00563121
211.507, 0.00547742
211.508, 0.00532395
211.509, 0.00517082
211.51, 0.00501804
211.511, 0.00486591
211.512, 0.00471424
211.513, 0.00456307
211.514, 0.00441244
211.515, 0.00426246
211.516, 0.00411302
211.517, 0.00396414
211.518, 0.00381585
211.519, 0.00366816
211.52, 0.00352109
211.521, 0.00337464
211.522, 0.00322882
211.523, 0.00308365
211.524, 0.00293911
211.525, 0.00279522
211.526, 0.00265196
211.527, 0.00250934
211.528, 0.00236735
211.529, 0.002226
211.53, 0.00208527
211.531, 0.00194516
211.532, 0.00180566
211.533, 0.00166685
211.534, 0.00152866
211.535, 0.00139107
211.536, 0.00125409
211.537, 0.00111771
211.538, 0.000981903
211.539, 0.000846674
211.54, 0.000712007
211.541, 0.000578042
211.542, 0.000444603
211.543, 0.000311689
211.544, 0.00017973
211.545, 4.86757e-05
211.546, -8.15203e-05
211.547, -0.0002109
211.548, -0.000339501
211.549, -0.00046631
211.55, -0.000591488
211.551, -0.000715162
211.552, -0.000837443
211.553, -0.000958424
211.554, -0.00107819
211.555, -0.00119681
211.556, -0.00131435
211.557, -0.00143087
211.558, -0.00154643
211.559, -0.00166108
211.56, -0.00177485
211.561, -0.00188779
211.562, -0.00199994
211.563, -0.00211134
211.564, -0.00221485
211.565, -0.0023115
211.566, -0.00240148
211.567, -0.00248492
211.568, -0.00256018
211.569, -0.00262742
211.57, -0.0026868
211.571, -0.00273847
211.572, -0.00278256
211.573, -0.00281922
211.574, -0.00284856
211.575, -0.00287071
211.576, -0.00288577
211.577, -0.00289384
211.578, -0.00289574
211.579, -0.00288977
211.58, -0.00287612
211.581, -0.00285495
211.582, -0.00282643
211.583, -0.00279069
211.584, -0.00274748
211.585, -0.00269691
211.586, -0.00263944
211.587, -0.00257553
211.588, -0.00250526
211.589, -0.00242868
211.59, -0.00234585
211.591, -0.00225683
211.592, -0.00216167
211.593, -0.00206043
211.594, -0.00195315
211.595, -0.0018399
211.596, -0.00172072
211.597, -0.00159602
211.598, -0.00146505
211.599, -0.0013279
211.6, -0.00118465
211.601, -0.00103483
211.602, -0.000879593
211.603, -0.000718884
211.604, -0.000552784
211.605, -0.000381405
211.606, -0.00020452
211.607, -2.22599e-05
211.608, 0.000165261
211.609, 0.000357879
211.61, 0.000555505
211.611, 0.000758055
211.612, 0.00096557
211.613, 0.00117796
211.614, 0.00139516
211.615, 0.00161707
211.616, 0.00184365
211.617, 0.00207484
211.618, 0.00231031
211.619, 0.00255058
211.62, 0.00279556
211.621, 0.00304518
211.622, 0.00329937
211.623, 0.00355457
211.624, 0.00381102
211.625, 0.00406889
211.626, 0.00432836
211.627, 0.00458955
211.628, 0.00485285
211.629, 0.00511833
211.63, 0.00538607
211.631, 0.00565613
211.632, 0.00592857
211.633, 0.00620343
211.634, 0.00648077
211.635, 0.00676061
211.636, 0.007043
211.637, 0.00732797
211.638, 0.00761365
211.639, 0.00789706
211.64, 0.00817872
211.641, 0.00845874
211.642, 0.00873716
211.643, 0.00901399
211.644, 0.00928925
211.645, 0.00956296
211.646, 0.00983517
211.647, 0.0101059
211.648, 0.0103751
211.649, 0.0106433
211.65, 0.0109103
211.651, 0.0111762
211.652, 0.0114409
211.653, 0.0117045
211.654, 0.0119666
211.655, 0.0122266
211.656, 0.0124848
211.657, 0.0127413
211.658, 0.0129961
211.659, 0.013249
211.66, 0.0135002
211.661, 0.0137497
211.662, 0.0139974
211.663, 0.0142433
211.664, 0.0144873
211.665, 0.0147295
211.666, 0.0149699
211.667, 0.0152086
211.668, 0.0154454
211.669, 0.0156757
211.67, 0.0159001
211.671, 0.0161185
211.672, 0.0163309
211.673, 0.0165373
211.674, 0.0167375
211.675, 0.0169318
211.676, 0.0171208
211.677, 0.0173042
211.678, 0.0174818
211.679, 0.0176537
211.68, 0.0178199
211.681, 0.0179804
211.682, 0.0181353
211.683, 0.0182847
211.684, 0.018428
211.685, 0.018565
211.686, 0.0186959
211.687, 0.0188207
211.688, 0.0189395
211.689, 0.0190524
211.69, 0.0191627
211.691, 0.0192703
211.692, 0.0193754
211.693, 0.0194793
211.694, 0.0195805
211.695, 0.01968
211.696, 0.0197774
211.697, 0.0198672
211.698, 0.0199502
211.699, 0.0200265
211.7, 0.0200999
211.701, 0.0201658
211.702, 0.020222
211.703, 0.020269
211.704, 0.0203056
211.705, 0.0203321
211.706, 0.0203473
211.707, 0.0203513
211.708, 0.0203437
211.709, 0.0203244
211.71, 0.0202933
211.711, 0.0202501
211.712, 0.0201948
211.713, 0.0201275
211.714, 0.0200516
211.715, 0.0199667
211.716, 0.0198726
211.717, 0.0197735
211.718, 0.0196708
211.719, 0.0195667
211.72, 0.0194619
211.721, 0.0193566
211.722, 0.0192507
211.723, 0.0191437
211.724, 0.0190356
211.725, 0.0189263
211.726, 0.018816
211.727, 0.0187044
211.728, 0.0185913
211.729, 0.0184768
211.73, 0.0183608
211.731, 0.0182434
211.732, 0.0181246
211.733, 0.0180044
211.734, 0.0178827
211.735, 0.0177597
211.736, 0.0176352
211.737, 0.0175093
211.738, 0.0173819
211.739, 0.0172532
211.74, 0.0171226
211.741, 0.0169903
211.742, 0.0168563
211.743, 0.0167206
211.744, 0.0165832
211.745, 0.0164442
211.746, 0.0163036
211.747, 0.0161614
211.748, 0.0160175
211.749, 0.0158713
211.75, 0.0157227
211.751, 0.015572
211.752, 0.0154192
211.753, 0.0152644
211.754, 0.0151076
211.755, 0.0149573
211.756, 0.0148124
211.757, 0.0146734
211.758, 0.0145402
211.759, 0.0144134
211.76, 0.0142922
211.761, 0.0141775
211.762, 0.0140682
211.763, 0.0139644
211.764, 0.0138664
211.765, 0.0137738
211.766, 0.0136864
211.767, 0.0136043
211.768, 0.0135275
211.769, 0.013456
211.77, 0.0133898
211.771, 0.013329
211.772, 0.0132735
211.773, 0.0132233
211.774, 0.0131784
211.775, 0.0131388
211.776, 0.0131046
211.777, 0.0130757
211.778, 0.013052
211.779, 0.0130337
211.78, 0.0130205
211.781, 0.0130132
211.782, 0.0130117
211.783, 0.0130158
211.784, 0.0130256
211.785, 0.0130411
211.786, 0.0130621
211.787, 0.0130899
211.788, 0.0131246
211.789, 0.0131659
211.79, 0.0132138
211.791, 0.0132682
211.792, 0.0133288
211.793, 0.0133958
211.794, 0.0134694
211.795, 0.0135493
211.796, 0.0136355
211.797, 0.0137279
211.798, 0.0138265
211.799, 0.0139311
211.8, 0.0140418
211.801, 0.0141584
211.802, 0.0142789
211.803, 0.0144035
211.804, 0.0145326
211.805, 0.014666
211.806, 0.0148039
211.807, 0.0149461
211.808, 0.0150927
211.809, 0.0152435
211.81, 0.0153984
211.811, 0.0155576
211.812, 0.0157209
211.813, 0.0158884
211.814, 0.0160605
211.815, 0.0162373
211.816, 0.0164186
211.817, 0.0166043
211.818, 0.0167949
211.819, 0.0169902
211.82, 0.01719
211.821, 0.0173945
211.822, 0.0176035
211.823, 0.0178169
211.824, 0.0180347
211.825, 0.0182567
211.826, 0.0184812
211.827, 0.0187083
211.828, 0.0189385
211.829, 0.0191718
211.83, 0.0194079
211.831, 0.019647
211.832, 0.0198891
211.833, 0.0201344
211.834, 0.0203827
211.835, 0.0206338
211.836, 0.0208877
211.837, 0.0211444
211.838, 0.0214037
211.839, 0.0216656
211.84, 0.0219274
211.841, 0.0221893
211.842, 0.022452
211.843, 0.0227156
211.844, 0.0229802
211.845, 0.023246
211.846, 0.023513
211.847, 0.0237811
211.848, 0.0240505
211.849, 0.0243211
211.85, 0.024593
211.851, 0.0248651
211.852, 0.0251368
211.853, 0.0254086
211.854, 0.0256806
211.855, 0.0259527
211.856, 0.0262249
211.857, 0.0264976
211.858, 0.0267707
211.859, 0.0270443
211.86, 0.0273183
211.861, 0.0275928
211.862, 0.0278678
211.863, 0.0281431
211.864, 0.0284187
211.865, 0.0286947
211.866, 0.0289711
211.867, 0.0292477
211.868, 0.0295246
211.869, 0.0298018
211.87, 0.0300794
211.871, 0.0303573
211.872, 0.0306356
211.873, 0.0309141
211.874, 0.0311915
211.875, 0.0314672
211.876, 0.0317414
211.877, 0.0320143
211.878, 0.0322859
211.879, 0.0325564
211.88, 0.0328257
211.881, 0.0330938
211.882, 0.0333607
211.883, 0.0336265
211.884, 0.0338913
211.885, 0.034155
211.886, 0.0344177
211.887, 0.0346793
211.888, 0.0349398
211.889, 0.0351993
211.89, 0.0354577
211.891, 0.035714
211.892, 0.0359686
211.893, 0.0362213
211.894, 0.0364722
211.895, 0.0367212
211.896, 0.0369685
211.897, 0.037214
211.898, 0.0374576
211.899, 0.0376995
211.9, 0.0379397
211.901, 0.0381777
211.902, 0.0384135
211.903, 0.0386472
211.904, 0.0388788
211.905, 0.0391085
211.906, 0.0393361
211.907, 0.0395617
211.908, 0.0397854
211.909, 0.0400071
211.91, 0.0402269
211.911, 0.0404448
211.912, 0.0406608
211.913, 0.0408749
211.914, 0.0410871
211.915, 0.0412974
211.916, 0.0415059
211.917, 0.0417126
211.918, 0.0419173
211.919, 0.0421201
211.92, 0.0423211
211.921, 0.0425202
211.922, 0.0427174
211.923, 0.0429127
211.924, 0.0431059
211.925, 0.043297
211.926, 0.043486
211.927, 0.0436728
211.928, 0.0438575
211.929, 0.0440405
211.93, 0.0442217
211.931, 0.0444012
211.932, 0.044579
211.933, 0.044755
211.934, 0.0449293
211.935, 0.0451019
211.936, 0.0452726
211.937, 0.0454417
211.938, 0.0456075
211.939, 0.0457706
211.94, 0.0459308
211.941, 0.0460883
211.942, 0.046244
211.943, 0.0463942
211.944, 0.0465364
211.945, 0.0466713
211.946, 0.0468
211.947, 0.0469235
211.948, 0.0470526
211.949, 0.0471761
211.95, 0.0472921
211.951, 0.0473994
211.952, 0.0474982
211.953, 0.0475877
211.954, 0.0476682
211.955, 0.0477398
211.956, 0.0478026
211.957, 0.0478567
211.958, 0.047902
211.959, 0.0479387
211.96, 0.0479667
211.961, 0.0479861
211.962, 0.0479968
211.963, 0.0479989
211.964, 0.0479925
211.965, 0.0479774
211.966, 0.0479542
211.967, 0.0479222
211.968, 0.0478809
211.969, 0.0478303
211.97, 0.0477705
211.971, 0.0477016
211.972, 0.0476221
211.973, 0.0475321
211.974, 0.0474317
211.975, 0.0473211
211.976, 0.0472004
211.977, 0.0470691
211.978, 0.0469279
211.979, 0.0467786
211.98, 0.0466211
211.981, 0.0464552
211.982, 0.0462807
211.983, 0.0460975
211.984, 0.0459057
211.985, 0.0457051
211.986, 0.0454961
211.987, 0.0452786
211.988, 0.0450518
211.989, 0.0448161
211.99, 0.0445705
211.991, 0.0443153
211.992, 0.0440505
211.993, 0.0437762
211.994, 0.0434926
211.995, 0.0431996
211.996, 0.0428973
211.997, 0.0425857
211.998, 0.0422649
211.999, 0.041935
212, 0.041596
212.001, 0.041248
212.002, 0.0408915
212.003, 0.0405262
212.004, 0.0401516
212.005, 0.0397677
212.006, 0.0393744
212.007, 0.0389714
212.008, 0.0385589
212.009, 0.0381366
212.01, 0.0377046
212.011, 0.0372628
212.012, 0.0368113
212.013, 0.0363495
212.014, 0.0358803
212.015, 0.0354037
212.016, 0.0349191
212.017, 0.0344265
212.018, 0.0339258
212.019, 0.0334168
212.02, 0.0328995
212.021, 0.032374
212.022, 0.03184
212.023, 0.0312977
212.024, 0.0307468
212.025, 0.0301875
212.026, 0.0296196
212.027, 0.0290431
212.028, 0.0284581
212.029, 0.0278643
212.03, 0.027262
212.031, 0.0266509
212.032, 0.0260311
212.033, 0.0254025
212.034, 0.0247651
212.035, 0.0241189
212.036, 0.0234646
212.037, 0.0228049
212.038, 0.0221391
212.039, 0.0214664
212.04, 0.0207862
212.041, 0.020098
212.042, 0.0194014
212.043, 0.0186959
212.044, 0.0179813
212.045, 0.0172566
212.046, 0.0165217
212.047, 0.0157776
212.048, 0.0150242
212.049, 0.0142612
212.05, 0.0134884
212.051, 0.0127057
212.052, 0.0119173
212.053, 0.011125
212.054, 0.0103322
212.055, 0.00954143
212.056, 0.00875333
212.057, 0.00796812
212.058, 0.00718552
212.059, 0.00640517
212.06, 0.00562706
212.061, 0.00485133
212.062, 0.00407779
212.063, 0.00330625
212.064, 0.00253657
212.065, 0.00176852
212.066, 0.0010103
212.067, 0.000269149
212.068, -0.000455941
212.069, -0.00116536
212.07, -0.00185899
212.071, -0.00253768
212.072, -0.00320164
212.073, -0.00385093
212.074, -0.00448505
212.075, -0.00510408
212.076, -0.00570831
212.077, -0.00629815
212.078, -0.00687375
212.079, -0.00743615
212.08, -0.00798794
212.081, -0.00852908
212.082, -0.00905953
212.083, -0.00957929
212.084, -0.0100883
212.085, -0.0105867
212.086, -0.0110743
212.087, -0.0115512
212.088, -0.0120174
212.089, -0.0124729
212.09, -0.0129177
212.091, -0.0133528
212.092, -0.0137754
212.093, -0.0141858
212.094, -0.0145839
212.095, -0.0149702
212.096, -0.0153444
212.097, -0.0157067
212.098, -0.0160573
212.099, -0.0163963
212.1, -0.0167238
212.101, -0.0170399
212.102, -0.0173448
212.103, -0.0176386
212.104, -0.0179213
212.105, -0.0181936
212.106, -0.0184542
212.107, -0.0187033
212.108, -0.0189411
212.109, -0.0191679
212.11, -0.019384
212.111, -0.0195895
212.112, -0.0197843
212.113, -0.0199688
212.114, -0.0201433
212.115, -0.020308
212.116, -0.020463
212.117, -0.0206079
212.118, -0.0207427
212.119, -0.0208675
212.12, -0.0209823
212.121, -0.0210871
212.122, -0.0211821
212.123, -0.0212673
212.124, -0.0213432
212.125, -0.0214092
212.126, -0.0214655
212.127, -0.0215123
212.128, -0.0215495
212.129, -0.0215795
212.13, -0.021602
212.131, -0.021617
212.132, -0.0216248
212.133, -0.0216252
212.134, -0.0216197
212.135, -0.0216077
212.136, -0.0215894
212.137, -0.0215647
212.138, -0.0215329
212.139, -0.0214945
212.14, -0.0214497
212.141, -0.0213986
212.142, -0.0213412
212.143, -0.0212773
212.144, -0.0212068
212.145, -0.0211299
212.146, -0.0210465
212.147, -0.0209584
212.148, -0.0208656
212.149, -0.0207679
212.15, -0.0206655
212.151, -0.0205583
212.152, -0.0204463
212.153, -0.0203297
212.154, -0.0202084
212.155, -0.020084
212.156, -0.0199563
212.157, -0.0198253
212.158, -0.0196909
212.159, -0.0195531
212.16, -0.0194089
212.161, -0.0192608
212.162, -0.0191115
212.163, -0.0189609
212.164, -0.0188091
212.165, -0.018656
212.166, -0.0185018
212.167, -0.0183462
212.168, -0.0181891
212.169, -0.0180306
212.17, -0.0178716
212.171, -0.017712
212.172, -0.0175519
212.173, -0.017391
212.174, -0.0172315
212.175, -0.017073
212.176, -0.0169156
212.177, -0.0167591
212.178, -0.0166033
212.179, -0.0164484
212.18, -0.0162942
212.181, -0.0161406
212.182, -0.0159876
212.183, -0.0158351
212.184, -0.0156835
212.185, -0.0155325
212.186, -0.0153838
212.187, -0.0152371
212.188, -0.0150933
212.189, -0.0149547
212.19, -0.0148209
212.191, -0.0146897
212.192, -0.0145595
212.193, -0.0144329
212.194, -0.0143093
212.195, -0.0141889
212.196, -0.0140716
212.197, -0.0139581
212.198, -0.0138489
212.199, -0.0137454
212.2, -0.0136417
212.201, -0.0135402
212.202, -0.0134402
212.203, -0.013341
212.204, -0.0132424
212.205, -0.0131444
212.206, -0.0130469
212.207, -0.0129499
212.208, -0.0128525
212.209, -0.0127546
212.21, -0.0126564
212.211, -0.012558
212.212, -0.0124549
212.213, -0.0123479
212.214, -0.0122372
212.215, -0.0121228
212.216, -0.0120047
212.217, -0.011883
212.218, -0.0117575
212.219, -0.0116285
212.22, -0.0114957
212.221, -0.0113594
212.222, -0.0112193
212.223, -0.0110757
212.224, -0.0109284
212.225, -0.0107775
212.226, -0.010623
212.227, -0.0104652
212.228, -0.0103038
212.229, -0.0101388
212.23, -0.00997043
212.231, -0.0097987
212.232, -0.00962363
212.233, -0.00944535
212.234, -0.00926386
212.235, -0.00907716
212.236, -0.00888551
212.237, -0.00868908
212.238, -0.00848795
212.239, -0.00828219
212.24, -0.00807185
212.241, -0.00785698
212.242, -0.00763764
212.243, -0.00741384
212.244, -0.00718564
212.245, -0.00695306
212.246, -0.00671613
212.247, -0.00647283
212.248, -0.00622363
212.249, -0.0059686
212.25, -0.00570773
212.251, -0.00544107
212.252, -0.00516855
212.253, -0.00489027
212.254, -0.00460625
212.255, -0.00431652
212.256, -0.00402109
212.257, -0.00371999
212.258, -0.00341325
212.259, -0.0031009
212.26, -0.00278296
212.261, -0.00245947
212.262, -0.00213045
212.263, -0.00179594
212.264, -0.00145596
212.265, -0.00111039
212.266, -0.000759666
212.267, -0.000403735
212.268, -4.25293e-05
212.269, 0.000323968
212.27, 0.000695797
212.271, 0.00107295
212.272, 0.00145543
212.273, 0.00184321
212.274, 0.00223628
212.275, 0.00263461
212.276, 0.00303818
212.277, 0.00344697
212.278, 0.00386093
212.279, 0.00428004
212.28, 0.00470097
212.281, 0.00512413
212.282, 0.00554953
212.283, 0.00597718
212.284, 0.00640704
212.285, 0.00683906
212.286, 0.00727328
212.287, 0.00770981
212.288, 0.00814867
212.289, 0.0085898
212.29, 0.0090332
212.291, 0.00947807
212.292, 0.00992443
212.293, 0.0103722
212.294, 0.0108215
212.295, 0.0112709
212.296, 0.0117205
212.297, 0.0121705
212.298, 0.012621
212.299, 0.0130722
212.3, 0.013524
212.301, 0.0139765
212.302, 0.0144297
212.303, 0.0148835
212.304, 0.015336
212.305, 0.0157879
212.306, 0.0162392
212.307, 0.0166902
212.308, 0.0171409
212.309, 0.0175913
212.31, 0.0180413
212.311, 0.0184911
212.312, 0.0189405
212.313, 0.0193897
212.314, 0.0198387
212.315, 0.0202873
212.316, 0.0207357
212.317, 0.0211841
212.318, 0.0216324
212.319, 0.0220805
212.32, 0.0225285
212.321, 0.0229761
212.322, 0.0234229
212.323, 0.0238676
212.324, 0.0243104
212.325, 0.0247515
212.326, 0.0251907
212.327, 0.025628
212.328, 0.0260635
212.329, 0.0264971
212.33, 0.0269289
212.331, 0.0273596
212.332, 0.0277892
212.333, 0.0282176
212.334, 0.0286448
212.335, 0.0290706
212.336, 0.0294952
212.337, 0.0299183
212.338, 0.0303402
212.339, 0.0307608
212.34, 0.0311806
212.341, 0.0315994
212.342, 0.0320172
212.343, 0.0324339
212.344, 0.0328495
212.345, 0.033264
212.346, 0.0336772
212.347, 0.0340891
212.348, 0.0344997
212.349, 0.0349089
212.35, 0.0353167
212.351, 0.0357231
212.352, 0.0361281
212.353, 0.0365318
212.354, 0.036934
212.355, 0.0373348
212.356, 0.0377341
212.357, 0.0381326
212.358, 0.0385303
212.359, 0.038927
212.36, 0.0393197
212.361, 0.0397088
212.362, 0.0400942
212.363, 0.0404762
212.364, 0.0408558
212.365, 0.0412323
212.366, 0.0416062
212.367, 0.0419776
212.368, 0.0423466
212.369, 0.0427132
212.37, 0.0430773
212.371, 0.0434391
212.372, 0.0437985
212.373, 0.044156
212.374, 0.0445115
